                                                                                                                       
{'loss': 2.5089, 'grad_norm': 1.6849614381790161, 'learning_rate': 0.0, 'num_tokens': 544.0, 'mean_token_accuracy': 0.5522855892777443, 'epoch': 0.0}
{'loss': 2.6086, 'grad_norm': 2.1820716857910156, 'learning_rate': 2.9411764705882355e-06, 'num_tokens': 22422.0, 'mean_token_accuracy': 0.57632627338171, 'epoch': 0.03}
{'loss': 2.6567, 'grad_norm': 2.03470516204834, 'learning_rate': 3.0252100840336137e-06, 'num_tokens': 22956.0, 'mean_token_accuracy': 0.5336026325821877, 'epoch': 0.03}
{'loss': 2.6512, 'grad_norm': 2.000180959701538, 'learning_rate': 3.109243697478992e-06, 'num_tokens': 23357.0, 'mean_token_accuracy': 0.6109642311930656, 'epoch': 0.03}
{'loss': 2.2638, 'grad_norm': 1.319621205329895, 'learning_rate': 3.1932773109243696e-06, 'num_tokens': 24106.0, 'mean_token_accuracy': 0.6029102653264999, 'epoch': 0.03}
{'loss': 2.4943, 'grad_norm': 1.822056531906128, 'learning_rate': 3.2773109243697483e-06, 'num_tokens': 24819.0, 'mean_token_accuracy': 0.5656734555959702, 'epoch': 0.03}
{'loss': 2.6961, 'grad_norm': 1.700850486755371, 'learning_rate': 3.3613445378151265e-06, 'num_tokens': 25437.0, 'mean_token_accuracy': 0.5341184288263321, 'epoch': 0.03}
{'loss': 2.329, 'grad_norm': 1.5627561807632446, 'learning_rate': 3.4453781512605043e-06, 'num_tokens': 26146.0, 'mean_token_accuracy': 0.576949343085289, 'epoch': 0.04}
{'loss': 2.1682, 'grad_norm': 1.3502118587493896, 'learning_rate': 3.529411764705883e-06, 'num_tokens': 26916.0, 'mean_token_accuracy': 0.5743084996938705, 'epoch': 0.04}
{'loss': 2.6433, 'grad_norm': 1.9321017265319824, 'learning_rate': 3.6134453781512607e-06, 'num_tokens': 27321.0, 'mean_token_accuracy': 0.5757594704627991, 'epoch': 0.04}
{'loss': 2.3476, 'grad_norm': 1.8520138263702393, 'learning_rate': 3.6974789915966393e-06, 'num_tokens': 27999.0, 'mean_token_accuracy': 0.595683790743351, 'epoch': 0.04}
{'loss': 2.7956, 'grad_norm': 1.8391833305358887, 'learning_rate': 3.781512605042017e-06, 'num_tokens': 28587.0, 'mean_token_accuracy': 0.5199241042137146, 'epoch': 0.04}
{'loss': 2.8615, 'grad_norm': 1.8389402627944946, 'learning_rate': 3.865546218487396e-06, 'num_tokens': 29138.0, 'mean_token_accuracy': 0.5385838001966476, 'epoch': 0.04}
{'loss': 2.3988, 'grad_norm': 1.3394747972488403, 'learning_rate': 3.9495798319327735e-06, 'num_tokens': 29907.0, 'mean_token_accuracy': 0.5293226838111877, 'epoch': 0.04}
{'loss': 2.9136, 'grad_norm': 1.759278416633606, 'learning_rate': 4.033613445378151e-06, 'num_tokens': 30445.0, 'mean_token_accuracy': 0.5388954654335976, 'epoch': 0.04}
{'loss': 2.1119, 'grad_norm': 1.2097768783569336, 'learning_rate': 4.11764705882353e-06, 'num_tokens': 31372.0, 'mean_token_accuracy': 0.5956869721412659, 'epoch': 0.04}
{'loss': 2.8917, 'grad_norm': 1.8808516263961792, 'learning_rate': 4.201680672268908e-06, 'num_tokens': 31982.0, 'mean_token_accuracy': 0.5542729794979095, 'epoch': 0.04}
{'loss': 2.3377, 'grad_norm': 1.7879971265792847, 'learning_rate': 4.2857142857142855e-06, 'num_tokens': 32598.0, 'mean_token_accuracy': 0.5780340954661369, 'epoch': 0.04}
{'loss': 1.8753, 'grad_norm': 1.8200693130493164, 'learning_rate': 4.369747899159664e-06, 'num_tokens': 33052.0, 'mean_token_accuracy': 0.6683098822832108, 'epoch': 0.04}
{'loss': 2.3664, 'grad_norm': 1.541840672492981, 'learning_rate': 4.453781512605043e-06, 'num_tokens': 33917.0, 'mean_token_accuracy': 0.5402828454971313, 'epoch': 0.05}
{'loss': 3.0485, 'grad_norm': 2.3994672298431396, 'learning_rate': 4.5378151260504205e-06, 'num_tokens': 34246.0, 'mean_token_accuracy': 0.5340689644217491, 'epoch': 0.05}
{'loss': 2.3843, 'grad_norm': 1.5088202953338623, 'learning_rate': 4.621848739495799e-06, 'num_tokens': 35081.0, 'mean_token_accuracy': 0.5706319361925125, 'epoch': 0.05}
{'loss': 2.3267, 'grad_norm': 1.7092204093933105, 'learning_rate': 4.705882352941177e-06, 'num_tokens': 35789.0, 'mean_token_accuracy': 0.5837736800312996, 'epoch': 0.05}
{'loss': 2.6078, 'grad_norm': 1.8553905487060547, 'learning_rate': 4.7899159663865555e-06, 'num_tokens': 36233.0, 'mean_token_accuracy': 0.559288501739502, 'epoch': 0.05}
{'loss': 2.6694, 'grad_norm': 2.3117856979370117, 'learning_rate': 4.873949579831933e-06, 'num_tokens': 36841.0, 'mean_token_accuracy': 0.5459087044000626, 'epoch': 0.05}
{'loss': 2.3934, 'grad_norm': 1.610607624053955, 'learning_rate': 4.957983193277311e-06, 'num_tokens': 37436.0, 'mean_token_accuracy': 0.5667052865028381, 'epoch': 0.05}
{'loss': 2.8134, 'grad_norm': 2.13327956199646, 'learning_rate': 5.04201680672269e-06, 'num_tokens': 37907.0, 'mean_token_accuracy': 0.5271235778927803, 'epoch': 0.05}
{'loss': 2.5526, 'grad_norm': 1.6231766939163208, 'learning_rate': 5.1260504201680675e-06, 'num_tokens': 38528.0, 'mean_token_accuracy': 0.5621663108468056, 'epoch': 0.05}
{'loss': 2.969, 'grad_norm': 2.5949110984802246, 'learning_rate': 5.210084033613446e-06, 'num_tokens': 38981.0, 'mean_token_accuracy': 0.4925759807229042, 'epoch': 0.05}
{'loss': 2.738, 'grad_norm': 3.2384490966796875, 'learning_rate': 5.294117647058824e-06, 'num_tokens': 39400.0, 'mean_token_accuracy': 0.543991819024086, 'epoch': 0.05}
{'loss': 2.2088, 'grad_norm': 1.3253071308135986, 'learning_rate': 5.378151260504202e-06, 'num_tokens': 40093.0, 'mean_token_accuracy': 0.6220615059137344, 'epoch': 0.06}
{'loss': 2.7066, 'grad_norm': 2.0775418281555176, 'learning_rate': 5.4621848739495795e-06, 'num_tokens': 40679.0, 'mean_token_accuracy': 0.5406688675284386, 'epoch': 0.06}
{'loss': 2.4134, 'grad_norm': 2.2527270317077637, 'learning_rate': 5.546218487394959e-06, 'num_tokens': 41216.0, 'mean_token_accuracy': 0.592902734875679, 'epoch': 0.06}
{'loss': 2.3065, 'grad_norm': 1.2319724559783936, 'learning_rate': 5.630252100840337e-06, 'num_tokens': 42105.0, 'mean_token_accuracy': 0.5725852102041245, 'epoch': 0.06}
{'loss': 2.5681, 'grad_norm': 1.8794578313827515, 'learning_rate': 5.7142857142857145e-06, 'num_tokens': 42693.0, 'mean_token_accuracy': 0.5631760731339455, 'epoch': 0.06}
{'loss': 2.5971, 'grad_norm': 1.743284821510315, 'learning_rate': 5.798319327731093e-06, 'num_tokens': 43347.0, 'mean_token_accuracy': 0.5821004956960678, 'epoch': 0.06}
{'loss': 1.9956, 'grad_norm': 1.485161542892456, 'learning_rate': 5.882352941176471e-06, 'num_tokens': 44160.0, 'mean_token_accuracy': 0.5962265580892563, 'epoch': 0.06}
{'loss': 2.6107, 'grad_norm': 2.1374309062957764, 'learning_rate': 5.9663865546218495e-06, 'num_tokens': 44723.0, 'mean_token_accuracy': 0.5674357041716576, 'epoch': 0.06}
{'loss': 2.3338, 'grad_norm': 1.702876091003418, 'learning_rate': 6.050420168067227e-06, 'num_tokens': 45365.0, 'mean_token_accuracy': 0.5746314972639084, 'epoch': 0.06}
{'loss': 1.9454, 'grad_norm': 1.6991968154907227, 'learning_rate': 6.134453781512606e-06, 'num_tokens': 46061.0, 'mean_token_accuracy': 0.6488211303949356, 'epoch': 0.06}
{'loss': 2.7583, 'grad_norm': 2.262458562850952, 'learning_rate': 6.218487394957984e-06, 'num_tokens': 46537.0, 'mean_token_accuracy': 0.5199228897690773, 'epoch': 0.06}
{'loss': 2.1741, 'grad_norm': 1.3436610698699951, 'learning_rate': 6.3025210084033615e-06, 'num_tokens': 47400.0, 'mean_token_accuracy': 0.610556349158287, 'epoch': 0.06}
{'loss': 2.5675, 'grad_norm': 2.392998218536377, 'learning_rate': 6.386554621848739e-06, 'num_tokens': 47979.0, 'mean_token_accuracy': 0.5536803901195526, 'epoch': 0.07}
{'loss': 2.4242, 'grad_norm': 1.572550654411316, 'learning_rate': 6.470588235294119e-06, 'num_tokens': 48626.0, 'mean_token_accuracy': 0.5605324655771255, 'epoch': 0.07}
{'loss': 2.2189, 'grad_norm': 1.6882067918777466, 'learning_rate': 6.5546218487394966e-06, 'num_tokens': 49323.0, 'mean_token_accuracy': 0.5880355983972549, 'epoch': 0.07}
{'loss': 2.4399, 'grad_norm': 2.2224416732788086, 'learning_rate': 6.638655462184874e-06, 'num_tokens': 49985.0, 'mean_token_accuracy': 0.5779909193515778, 'epoch': 0.07}
{'loss': 2.4738, 'grad_norm': 1.7642043828964233, 'learning_rate': 6.722689075630253e-06, 'num_tokens': 50543.0, 'mean_token_accuracy': 0.5813792943954468, 'epoch': 0.07}
{'loss': 2.6919, 'grad_norm': 2.8306355476379395, 'learning_rate': 6.806722689075631e-06, 'num_tokens': 51117.0, 'mean_token_accuracy': 0.5398610681295395, 'epoch': 0.07}
{'loss': 2.7969, 'grad_norm': 3.050246238708496, 'learning_rate': 6.8907563025210085e-06, 'num_tokens': 51577.0, 'mean_token_accuracy': 0.5214879512786865, 'epoch': 0.07}
{'loss': 1.9921, 'grad_norm': 1.5055108070373535, 'learning_rate': 6.974789915966387e-06, 'num_tokens': 52455.0, 'mean_token_accuracy': 0.61571304500103, 'epoch': 0.07}
{'loss': 2.5162, 'grad_norm': 1.84727942943573, 'learning_rate': 7.058823529411766e-06, 'num_tokens': 53113.0, 'mean_token_accuracy': 0.5535951107740402, 'epoch': 0.07}
{'loss': 2.4255, 'grad_norm': 1.8470122814178467, 'learning_rate': 7.1428571428571436e-06, 'num_tokens': 53743.0, 'mean_token_accuracy': 0.6065207570791245, 'epoch': 0.07}
{'loss': 2.612, 'grad_norm': 1.8147163391113281, 'learning_rate': 7.226890756302521e-06, 'num_tokens': 54355.0, 'mean_token_accuracy': 0.5489652007818222, 'epoch': 0.07}
{'loss': 2.449, 'grad_norm': 1.89182448387146, 'learning_rate': 7.310924369747899e-06, 'num_tokens': 54924.0, 'mean_token_accuracy': 0.5780361667275429, 'epoch': 0.07}
{'loss': 2.4883, 'grad_norm': 1.6990540027618408, 'learning_rate': 7.394957983193279e-06, 'num_tokens': 55615.0, 'mean_token_accuracy': 0.528294250369072, 'epoch': 0.08}
{'loss': 2.5184, 'grad_norm': 2.2405991554260254, 'learning_rate': 7.478991596638656e-06, 'num_tokens': 56093.0, 'mean_token_accuracy': 0.5345713496208191, 'epoch': 0.08}
{'loss': 2.1028, 'grad_norm': 1.8019464015960693, 'learning_rate': 7.563025210084034e-06, 'num_tokens': 56899.0, 'mean_token_accuracy': 0.5865251272916794, 'epoch': 0.08}
{'loss': 2.6164, 'grad_norm': 2.094045400619507, 'learning_rate': 7.647058823529411e-06, 'num_tokens': 57565.0, 'mean_token_accuracy': 0.5469136238098145, 'epoch': 0.08}
{'loss': 2.6039, 'grad_norm': 2.618281602859497, 'learning_rate': 7.731092436974791e-06, 'num_tokens': 57986.0, 'mean_token_accuracy': 0.5634360313415527, 'epoch': 0.08}
{'loss': 2.2492, 'grad_norm': 1.6104786396026611, 'learning_rate': 7.815126050420168e-06, 'num_tokens': 58975.0, 'mean_token_accuracy': 0.5863758623600006, 'epoch': 0.08}
{'loss': 2.851, 'grad_norm': 3.049948215484619, 'learning_rate': 7.899159663865547e-06, 'num_tokens': 59389.0, 'mean_token_accuracy': 0.5266946256160736, 'epoch': 0.08}
{'loss': 2.4184, 'grad_norm': 1.8070484399795532, 'learning_rate': 7.983193277310926e-06, 'num_tokens': 60044.0, 'mean_token_accuracy': 0.5740541070699692, 'epoch': 0.08}
{'loss': 2.4554, 'grad_norm': 1.7583444118499756, 'learning_rate': 8.067226890756303e-06, 'num_tokens': 60737.0, 'mean_token_accuracy': 0.5273915082216263, 'epoch': 0.08}
{'loss': 1.9506, 'grad_norm': 1.5503638982772827, 'learning_rate': 8.151260504201681e-06, 'num_tokens': 61578.0, 'mean_token_accuracy': 0.6250143945217133, 'epoch': 0.08}
{'loss': 2.4098, 'grad_norm': 1.8436000347137451, 'learning_rate': 8.23529411764706e-06, 'num_tokens': 62198.0, 'mean_token_accuracy': 0.576018750667572, 'epoch': 0.08}
{'loss': 2.3057, 'grad_norm': 2.4271137714385986, 'learning_rate': 8.319327731092438e-06, 'num_tokens': 62677.0, 'mean_token_accuracy': 0.5583915263414383, 'epoch': 0.08}
{'loss': 2.7723, 'grad_norm': 3.2865219116210938, 'learning_rate': 8.403361344537815e-06, 'num_tokens': 63057.0, 'mean_token_accuracy': 0.5608652383089066, 'epoch': 0.09}
{'loss': 2.2777, 'grad_norm': 2.051745653152466, 'learning_rate': 8.487394957983194e-06, 'num_tokens': 63734.0, 'mean_token_accuracy': 0.5695007294416428, 'epoch': 0.09}
{'loss': 2.9995, 'grad_norm': 2.948483943939209, 'learning_rate': 8.571428571428571e-06, 'num_tokens': 64175.0, 'mean_token_accuracy': 0.5720449388027191, 'epoch': 0.09}
{'loss': 2.4563, 'grad_norm': 2.036931037902832, 'learning_rate': 8.655462184873951e-06, 'num_tokens': 64976.0, 'mean_token_accuracy': 0.5289598479866982, 'epoch': 0.09}
{'loss': 2.0871, 'grad_norm': 2.057882070541382, 'learning_rate': 8.739495798319328e-06, 'num_tokens': 65568.0, 'mean_token_accuracy': 0.6111806482076645, 'epoch': 0.09}
{'loss': 2.4622, 'grad_norm': 2.1913199424743652, 'learning_rate': 8.823529411764707e-06, 'num_tokens': 66093.0, 'mean_token_accuracy': 0.6039644479751587, 'epoch': 0.09}
{'loss': 2.0114, 'grad_norm': 2.15016770362854, 'learning_rate': 8.907563025210085e-06, 'num_tokens': 66613.0, 'mean_token_accuracy': 0.6545465886592865, 'epoch': 0.09}
{'loss': 2.1258, 'grad_norm': 1.737396478652954, 'learning_rate': 8.991596638655462e-06, 'num_tokens': 67690.0, 'mean_token_accuracy': 0.5934555530548096, 'epoch': 0.09}
{'loss': 2.3558, 'grad_norm': 1.6581268310546875, 'learning_rate': 9.075630252100841e-06, 'num_tokens': 68410.0, 'mean_token_accuracy': 0.5670805275440216, 'epoch': 0.09}
{'loss': 2.9543, 'grad_norm': 2.8735883235931396, 'learning_rate': 9.15966386554622e-06, 'num_tokens': 68843.0, 'mean_token_accuracy': 0.5395055636763573, 'epoch': 0.09}
{'loss': 2.4936, 'grad_norm': 2.789473533630371, 'learning_rate': 9.243697478991598e-06, 'num_tokens': 69322.0, 'mean_token_accuracy': 0.5886989235877991, 'epoch': 0.09}
{'loss': 2.074, 'grad_norm': 1.5490471124649048, 'learning_rate': 9.327731092436975e-06, 'num_tokens': 70357.0, 'mean_token_accuracy': 0.5896018296480179, 'epoch': 0.09}
{'loss': 2.5533, 'grad_norm': 2.115645408630371, 'learning_rate': 9.411764705882354e-06, 'num_tokens': 70935.0, 'mean_token_accuracy': 0.5548354610800743, 'epoch': 0.1}
{'loss': 2.1599, 'grad_norm': 1.5700976848602295, 'learning_rate': 9.49579831932773e-06, 'num_tokens': 71758.0, 'mean_token_accuracy': 0.5821721255779266, 'epoch': 0.1}
{'loss': 2.7265, 'grad_norm': 2.987304210662842, 'learning_rate': 9.579831932773111e-06, 'num_tokens': 72277.0, 'mean_token_accuracy': 0.5321095660328865, 'epoch': 0.1}
{'loss': 2.1623, 'grad_norm': 2.0080206394195557, 'learning_rate': 9.663865546218488e-06, 'num_tokens': 72950.0, 'mean_token_accuracy': 0.6150792092084885, 'epoch': 0.1}
{'loss': 2.2975, 'grad_norm': 2.608011245727539, 'learning_rate': 9.747899159663867e-06, 'num_tokens': 73580.0, 'mean_token_accuracy': 0.5829124301671982, 'epoch': 0.1}
{'loss': 2.1279, 'grad_norm': 2.0146117210388184, 'learning_rate': 9.831932773109244e-06, 'num_tokens': 74246.0, 'mean_token_accuracy': 0.6011732667684555, 'epoch': 0.1}
{'loss': 2.3689, 'grad_norm': 1.9884780645370483, 'learning_rate': 9.915966386554622e-06, 'num_tokens': 74862.0, 'mean_token_accuracy': 0.5804503113031387, 'epoch': 0.1}
{'loss': 2.105, 'grad_norm': 2.286421775817871, 'learning_rate': 1e-05, 'num_tokens': 75538.0, 'mean_token_accuracy': 0.6094926446676254, 'epoch': 0.1}
{'loss': 2.5137, 'grad_norm': 2.6576955318450928, 'learning_rate': 9.999978122867163e-06, 'num_tokens': 75945.0, 'mean_token_accuracy': 0.5878759324550629, 'epoch': 0.1}
{'loss': 2.3874, 'grad_norm': 1.9155598878860474, 'learning_rate': 9.999912491660088e-06, 'num_tokens': 76731.0, 'mean_token_accuracy': 0.5829784870147705, 'epoch': 0.1}
{'loss': 2.5222, 'grad_norm': 2.414827585220337, 'learning_rate': 9.99980310695311e-06, 'num_tokens': 77251.0, 'mean_token_accuracy': 0.5210477188229561, 'epoch': 0.1}
{'loss': 2.2956, 'grad_norm': 2.6539673805236816, 'learning_rate': 9.999649969703437e-06, 'num_tokens': 77906.0, 'mean_token_accuracy': 0.6001757979393005, 'epoch': 0.11}
{'loss': 2.1361, 'grad_norm': 1.971612572669983, 'learning_rate': 9.999453081251149e-06, 'num_tokens': 78589.0, 'mean_token_accuracy': 0.6147966384887695, 'epoch': 0.11}
{'loss': 2.2387, 'grad_norm': 2.104975700378418, 'learning_rate': 9.999212443319191e-06, 'num_tokens': 79215.0, 'mean_token_accuracy': 0.626726359128952, 'epoch': 0.11}
{'loss': 2.2983, 'grad_norm': 2.0101969242095947, 'learning_rate': 9.998928058013346e-06, 'num_tokens': 79888.0, 'mean_token_accuracy': 0.5903719440102577, 'epoch': 0.11}
{'loss': 2.1496, 'grad_norm': 1.8501735925674438, 'learning_rate': 9.99859992782223e-06, 'num_tokens': 80608.0, 'mean_token_accuracy': 0.5838188827037811, 'epoch': 0.11}
{'loss': 2.5005, 'grad_norm': 2.2505204677581787, 'learning_rate': 9.998228055617264e-06, 'num_tokens': 81181.0, 'mean_token_accuracy': 0.556896984577179, 'epoch': 0.11}
{'loss': 2.5671, 'grad_norm': 2.703845500946045, 'learning_rate': 9.997812444652643e-06, 'num_tokens': 81702.0, 'mean_token_accuracy': 0.5383745729923248, 'epoch': 0.11}
{'loss': 2.2642, 'grad_norm': 1.648130178451538, 'learning_rate': 9.997353098565323e-06, 'num_tokens': 82456.0, 'mean_token_accuracy': 0.5685368478298187, 'epoch': 0.11}
{'loss': 2.2691, 'grad_norm': 2.2472920417785645, 'learning_rate': 9.996850021374969e-06, 'num_tokens': 83063.0, 'mean_token_accuracy': 0.5691939815878868, 'epoch': 0.11}
{'loss': 2.8044, 'grad_norm': 3.482666254043579, 'learning_rate': 9.996303217483938e-06, 'num_tokens': 83512.0, 'mean_token_accuracy': 0.5300210267305374, 'epoch': 0.11}
{'loss': 2.4758, 'grad_norm': 2.5758042335510254, 'learning_rate': 9.995712691677231e-06, 'num_tokens': 84091.0, 'mean_token_accuracy': 0.528098501265049, 'epoch': 0.11}
{'loss': 2.4804, 'grad_norm': 2.807842254638672, 'learning_rate': 9.99507844912245e-06, 'num_tokens': 84463.0, 'mean_token_accuracy': 0.5471129640936852, 'epoch': 0.11}
{'loss': 2.5582, 'grad_norm': 2.8174946308135986, 'learning_rate': 9.99440049536976e-06, 'num_tokens': 84999.0, 'mean_token_accuracy': 0.5771906673908234, 'epoch': 0.12}
{'loss': 1.9223, 'grad_norm': 1.5814651250839233, 'learning_rate': 9.993678836351837e-06, 'num_tokens': 85926.0, 'mean_token_accuracy': 0.6504757553339005, 'epoch': 0.12}
{'loss': 2.1725, 'grad_norm': 2.2907981872558594, 'learning_rate': 9.99291347838381e-06, 'num_tokens': 86602.0, 'mean_token_accuracy': 0.5885357186198235, 'epoch': 0.12}
{'loss': 2.574, 'grad_norm': 2.411633014678955, 'learning_rate': 9.992104428163216e-06, 'num_tokens': 87103.0, 'mean_token_accuracy': 0.5599659085273743, 'epoch': 0.12}
{'loss': 2.7121, 'grad_norm': 2.7836239337921143, 'learning_rate': 9.991251692769933e-06, 'num_tokens': 87590.0, 'mean_token_accuracy': 0.5512820333242416, 'epoch': 0.12}
{'loss': 2.1866, 'grad_norm': 2.162916421890259, 'learning_rate': 9.990355279666124e-06, 'num_tokens': 88336.0, 'mean_token_accuracy': 0.5744316428899765, 'epoch': 0.12}
{'loss': 2.0673, 'grad_norm': 1.710838794708252, 'learning_rate': 9.989415196696169e-06, 'num_tokens': 89251.0, 'mean_token_accuracy': 0.6216340065002441, 'epoch': 0.12}
{'loss': 2.3189, 'grad_norm': 1.9674333333969116, 'learning_rate': 9.988431452086596e-06, 'num_tokens': 89941.0, 'mean_token_accuracy': 0.6025275737047195, 'epoch': 0.12}
