                                                                                                                       
{'loss': 2.5089, 'grad_norm': 1.8154789209365845, 'learning_rate': 0.0, 'num_tokens': 544.0, 'mean_token_accuracy': 0.5522855892777443, 'epoch': 0.0}
{'loss': 2.1665, 'grad_norm': 1.6354550123214722, 'learning_rate': 5.46218487394958e-07, 'num_tokens': 8886.0, 'mean_token_accuracy': 0.6019286811351776, 'epoch': 0.01}
{'loss': 2.6471, 'grad_norm': 2.1829521656036377, 'learning_rate': 5.882352941176471e-07, 'num_tokens': 9380.0, 'mean_token_accuracy': 0.55966417491436, 'epoch': 0.01}
{'loss': 2.186, 'grad_norm': 1.2011686563491821, 'learning_rate': 6.302521008403362e-07, 'num_tokens': 10520.0, 'mean_token_accuracy': 0.5921841263771057, 'epoch': 0.01}
{'loss': 2.4237, 'grad_norm': 1.8655897378921509, 'learning_rate': 6.722689075630252e-07, 'num_tokens': 11204.0, 'mean_token_accuracy': 0.5893334448337555, 'epoch': 0.01}
{'loss': 2.2974, 'grad_norm': 1.4174940586090088, 'learning_rate': 7.142857142857143e-07, 'num_tokens': 12219.0, 'mean_token_accuracy': 0.5950671583414078, 'epoch': 0.02}
{'loss': 2.4576, 'grad_norm': 2.082671642303467, 'learning_rate': 7.563025210084034e-07, 'num_tokens': 12667.0, 'mean_token_accuracy': 0.6099293977022171, 'epoch': 0.02}
{'loss': 2.9639, 'grad_norm': 2.190403699874878, 'learning_rate': 7.983193277310924e-07, 'num_tokens': 13250.0, 'mean_token_accuracy': 0.5171572640538216, 'epoch': 0.02}
{'loss': 2.6929, 'grad_norm': 2.270442008972168, 'learning_rate': 8.403361344537816e-07, 'num_tokens': 13695.0, 'mean_token_accuracy': 0.5492993891239166, 'epoch': 0.02}
{'loss': 2.3699, 'grad_norm': 1.9765456914901733, 'learning_rate': 8.823529411764707e-07, 'num_tokens': 14312.0, 'mean_token_accuracy': 0.6069622486829758, 'epoch': 0.02}
{'loss': 2.4016, 'grad_norm': 2.002814769744873, 'learning_rate': 9.243697478991598e-07, 'num_tokens': 14887.0, 'mean_token_accuracy': 0.595496416091919, 'epoch': 0.02}
{'loss': 2.4831, 'grad_norm': 1.7974944114685059, 'learning_rate': 9.66386554621849e-07, 'num_tokens': 15458.0, 'mean_token_accuracy': 0.5767420679330826, 'epoch': 0.02}
{'loss': 1.9004, 'grad_norm': 1.5997223854064941, 'learning_rate': 1.0084033613445378e-06, 'num_tokens': 16197.0, 'mean_token_accuracy': 0.6182919517159462, 'epoch': 0.02}
{'loss': 2.3852, 'grad_norm': 1.651859164237976, 'learning_rate': 1.050420168067227e-06, 'num_tokens': 16955.0, 'mean_token_accuracy': 0.568297989666462, 'epoch': 0.02}
{'loss': 3.0003, 'grad_norm': 2.2661423683166504, 'learning_rate': 1.092436974789916e-06, 'num_tokens': 17421.0, 'mean_token_accuracy': 0.5331738889217377, 'epoch': 0.02}
{'loss': 2.8978, 'grad_norm': 1.8851757049560547, 'learning_rate': 1.1344537815126051e-06, 'num_tokens': 17993.0, 'mean_token_accuracy': 0.5346510335803032, 'epoch': 0.02}
{'loss': 2.8252, 'grad_norm': 2.230301856994629, 'learning_rate': 1.1764705882352942e-06, 'num_tokens': 18413.0, 'mean_token_accuracy': 0.5437125712633133, 'epoch': 0.02}
{'loss': 2.5867, 'grad_norm': 2.171804189682007, 'learning_rate': 1.2184873949579833e-06, 'num_tokens': 18971.0, 'mean_token_accuracy': 0.5158320143818855, 'epoch': 0.03}
{'loss': 2.3457, 'grad_norm': 1.8160322904586792, 'learning_rate': 1.2605042016806724e-06, 'num_tokens': 19619.0, 'mean_token_accuracy': 0.5815823972225189, 'epoch': 0.03}
{'loss': 2.3517, 'grad_norm': 1.8107759952545166, 'learning_rate': 1.3025210084033615e-06, 'num_tokens': 20299.0, 'mean_token_accuracy': 0.5811258107423782, 'epoch': 0.03}
{'loss': 2.8145, 'grad_norm': 1.997756004333496, 'learning_rate': 1.3445378151260504e-06, 'num_tokens': 20855.0, 'mean_token_accuracy': 0.5246322304010391, 'epoch': 0.03}
{'loss': 2.2464, 'grad_norm': 1.5611555576324463, 'learning_rate': 1.3865546218487397e-06, 'num_tokens': 21551.0, 'mean_token_accuracy': 0.6134509742259979, 'epoch': 0.03}
{'loss': 2.5924, 'grad_norm': 1.8904509544372559, 'learning_rate': 1.4285714285714286e-06, 'num_tokens': 21984.0, 'mean_token_accuracy': 0.555931568145752, 'epoch': 0.03}
{'loss': 2.6135, 'grad_norm': 2.3551340103149414, 'learning_rate': 1.4705882352941177e-06, 'num_tokens': 22422.0, 'mean_token_accuracy': 0.5803585350513458, 'epoch': 0.03}
{'loss': 2.6588, 'grad_norm': 2.1493263244628906, 'learning_rate': 1.5126050420168068e-06, 'num_tokens': 22956.0, 'mean_token_accuracy': 0.5350394174456596, 'epoch': 0.03}
{'loss': 2.6539, 'grad_norm': 2.1477410793304443, 'learning_rate': 1.554621848739496e-06, 'num_tokens': 23357.0, 'mean_token_accuracy': 0.6109642311930656, 'epoch': 0.03}
{'loss': 2.2666, 'grad_norm': 1.4358131885528564, 'learning_rate': 1.5966386554621848e-06, 'num_tokens': 24106.0, 'mean_token_accuracy': 0.5975401103496552, 'epoch': 0.03}
{'loss': 2.497, 'grad_norm': 1.9598525762557983, 'learning_rate': 1.6386554621848741e-06, 'num_tokens': 24819.0, 'mean_token_accuracy': 0.5624267011880875, 'epoch': 0.03}
{'loss': 2.6953, 'grad_norm': 1.7859599590301514, 'learning_rate': 1.6806722689075632e-06, 'num_tokens': 25437.0, 'mean_token_accuracy': 0.5333603769540787, 'epoch': 0.03}
{'loss': 2.3333, 'grad_norm': 1.6763300895690918, 'learning_rate': 1.7226890756302521e-06, 'num_tokens': 26146.0, 'mean_token_accuracy': 0.5716735124588013, 'epoch': 0.04}
{'loss': 2.1697, 'grad_norm': 1.4225081205368042, 'learning_rate': 1.7647058823529414e-06, 'num_tokens': 26916.0, 'mean_token_accuracy': 0.5717640817165375, 'epoch': 0.04}
{'loss': 2.647, 'grad_norm': 1.9604425430297852, 'learning_rate': 1.8067226890756303e-06, 'num_tokens': 27321.0, 'mean_token_accuracy': 0.5755788683891296, 'epoch': 0.04}
{'loss': 2.3515, 'grad_norm': 1.9481877088546753, 'learning_rate': 1.8487394957983196e-06, 'num_tokens': 27999.0, 'mean_token_accuracy': 0.5973729863762856, 'epoch': 0.04}
{'loss': 2.8009, 'grad_norm': 1.9393389225006104, 'learning_rate': 1.8907563025210085e-06, 'num_tokens': 28587.0, 'mean_token_accuracy': 0.517937071621418, 'epoch': 0.04}
{'loss': 2.864, 'grad_norm': 1.9447824954986572, 'learning_rate': 1.932773109243698e-06, 'num_tokens': 29138.0, 'mean_token_accuracy': 0.5400898158550262, 'epoch': 0.04}
{'loss': 2.4014, 'grad_norm': 1.3911184072494507, 'learning_rate': 1.9747899159663867e-06, 'num_tokens': 29907.0, 'mean_token_accuracy': 0.5298372656106949, 'epoch': 0.04}
{'loss': 2.9179, 'grad_norm': 1.8590718507766724, 'learning_rate': 2.0168067226890756e-06, 'num_tokens': 30445.0, 'mean_token_accuracy': 0.53963553160429, 'epoch': 0.04}
{'loss': 2.1131, 'grad_norm': 1.2762471437454224, 'learning_rate': 2.058823529411765e-06, 'num_tokens': 31372.0, 'mean_token_accuracy': 0.5949406921863556, 'epoch': 0.04}
{'loss': 2.8997, 'grad_norm': 2.0540101528167725, 'learning_rate': 2.100840336134454e-06, 'num_tokens': 31982.0, 'mean_token_accuracy': 0.5548879504203796, 'epoch': 0.04}
{'loss': 2.3456, 'grad_norm': 1.910570740699768, 'learning_rate': 2.1428571428571427e-06, 'num_tokens': 32598.0, 'mean_token_accuracy': 0.569097600877285, 'epoch': 0.04}
{'loss': 1.8822, 'grad_norm': 1.9585461616516113, 'learning_rate': 2.184873949579832e-06, 'num_tokens': 33052.0, 'mean_token_accuracy': 0.6683098822832108, 'epoch': 0.04}
{'loss': 2.3687, 'grad_norm': 1.6142622232437134, 'learning_rate': 2.2268907563025214e-06, 'num_tokens': 33917.0, 'mean_token_accuracy': 0.5432385131716728, 'epoch': 0.05}
{'loss': 3.0553, 'grad_norm': 2.5429625511169434, 'learning_rate': 2.2689075630252102e-06, 'num_tokens': 34246.0, 'mean_token_accuracy': 0.5358546748757362, 'epoch': 0.05}
{'loss': 2.3903, 'grad_norm': 1.670271396636963, 'learning_rate': 2.3109243697478996e-06, 'num_tokens': 35081.0, 'mean_token_accuracy': 0.5688576251268387, 'epoch': 0.05}
{'loss': 2.3293, 'grad_norm': 1.7858165502548218, 'learning_rate': 2.3529411764705885e-06, 'num_tokens': 35789.0, 'mean_token_accuracy': 0.5811558738350868, 'epoch': 0.05}
{'loss': 2.6145, 'grad_norm': 1.9484134912490845, 'learning_rate': 2.3949579831932778e-06, 'num_tokens': 36233.0, 'mean_token_accuracy': 0.5618926584720612, 'epoch': 0.05}
{'loss': 2.6776, 'grad_norm': 2.472069263458252, 'learning_rate': 2.4369747899159667e-06, 'num_tokens': 36841.0, 'mean_token_accuracy': 0.5459087044000626, 'epoch': 0.05}
{'loss': 2.3988, 'grad_norm': 1.7423568964004517, 'learning_rate': 2.4789915966386555e-06, 'num_tokens': 37436.0, 'mean_token_accuracy': 0.5715676248073578, 'epoch': 0.05}
{'loss': 2.8236, 'grad_norm': 2.2462949752807617, 'learning_rate': 2.521008403361345e-06, 'num_tokens': 37907.0, 'mean_token_accuracy': 0.5288477167487144, 'epoch': 0.05}
{'loss': 2.5611, 'grad_norm': 1.7062816619873047, 'learning_rate': 2.5630252100840338e-06, 'num_tokens': 38528.0, 'mean_token_accuracy': 0.5577384158968925, 'epoch': 0.05}
{'loss': 2.9807, 'grad_norm': 2.671997308731079, 'learning_rate': 2.605042016806723e-06, 'num_tokens': 38981.0, 'mean_token_accuracy': 0.4925759807229042, 'epoch': 0.05}
{'loss': 2.7496, 'grad_norm': 3.2221615314483643, 'learning_rate': 2.647058823529412e-06, 'num_tokens': 39400.0, 'mean_token_accuracy': 0.5368949770927429, 'epoch': 0.05}
{'loss': 2.2149, 'grad_norm': 1.3923722505569458, 'learning_rate': 2.689075630252101e-06, 'num_tokens': 40093.0, 'mean_token_accuracy': 0.6200930029153824, 'epoch': 0.06}
{'loss': 2.718, 'grad_norm': 2.120523452758789, 'learning_rate': 2.7310924369747897e-06, 'num_tokens': 40679.0, 'mean_token_accuracy': 0.5406688675284386, 'epoch': 0.06}
{'loss': 2.425, 'grad_norm': 2.339036703109741, 'learning_rate': 2.7731092436974795e-06, 'num_tokens': 41216.0, 'mean_token_accuracy': 0.594261422753334, 'epoch': 0.06}
{'loss': 2.3124, 'grad_norm': 1.2797744274139404, 'learning_rate': 2.8151260504201684e-06, 'num_tokens': 42105.0, 'mean_token_accuracy': 0.5695549100637436, 'epoch': 0.06}
{'loss': 2.58, 'grad_norm': 1.9376887083053589, 'learning_rate': 2.8571428571428573e-06, 'num_tokens': 42693.0, 'mean_token_accuracy': 0.568330705165863, 'epoch': 0.06}
{'loss': 2.6094, 'grad_norm': 1.7404422760009766, 'learning_rate': 2.8991596638655466e-06, 'num_tokens': 43347.0, 'mean_token_accuracy': 0.5863830894231796, 'epoch': 0.06}
{'loss': 2.0065, 'grad_norm': 1.5328764915466309, 'learning_rate': 2.9411764705882355e-06, 'num_tokens': 44160.0, 'mean_token_accuracy': 0.5962265580892563, 'epoch': 0.06}
{'loss': 2.6262, 'grad_norm': 2.119459390640259, 'learning_rate': 2.9831932773109248e-06, 'num_tokens': 44723.0, 'mean_token_accuracy': 0.5653383284807205, 'epoch': 0.06}
{'loss': 2.3467, 'grad_norm': 1.7218247652053833, 'learning_rate': 3.0252100840336137e-06, 'num_tokens': 45365.0, 'mean_token_accuracy': 0.5735203772783279, 'epoch': 0.06}
{'loss': 1.9577, 'grad_norm': 1.7965906858444214, 'learning_rate': 3.067226890756303e-06, 'num_tokens': 46061.0, 'mean_token_accuracy': 0.6480536162853241, 'epoch': 0.06}
{'loss': 2.7785, 'grad_norm': 2.3106086254119873, 'learning_rate': 3.109243697478992e-06, 'num_tokens': 46537.0, 'mean_token_accuracy': 0.5199228897690773, 'epoch': 0.06}
{'loss': 2.184, 'grad_norm': 1.357539176940918, 'learning_rate': 3.1512605042016808e-06, 'num_tokens': 47400.0, 'mean_token_accuracy': 0.6103520691394806, 'epoch': 0.06}
{'loss': 2.5873, 'grad_norm': 2.466210126876831, 'learning_rate': 3.1932773109243696e-06, 'num_tokens': 47979.0, 'mean_token_accuracy': 0.5536803901195526, 'epoch': 0.07}
{'loss': 2.4402, 'grad_norm': 1.5925878286361694, 'learning_rate': 3.2352941176470594e-06, 'num_tokens': 48626.0, 'mean_token_accuracy': 0.5593024641275406, 'epoch': 0.07}
{'loss': 2.2358, 'grad_norm': 1.7290388345718384, 'learning_rate': 3.2773109243697483e-06, 'num_tokens': 49323.0, 'mean_token_accuracy': 0.5871016383171082, 'epoch': 0.07}
{'loss': 2.4598, 'grad_norm': 2.34641432762146, 'learning_rate': 3.319327731092437e-06, 'num_tokens': 49985.0, 'mean_token_accuracy': 0.5772880613803864, 'epoch': 0.07}
{'loss': 2.4959, 'grad_norm': 1.765064001083374, 'learning_rate': 3.3613445378151265e-06, 'num_tokens': 50543.0, 'mean_token_accuracy': 0.5809353888034821, 'epoch': 0.07}
{'loss': 2.7186, 'grad_norm': 2.8193371295928955, 'learning_rate': 3.4033613445378154e-06, 'num_tokens': 51117.0, 'mean_token_accuracy': 0.5377777367830276, 'epoch': 0.07}
{'loss': 2.8312, 'grad_norm': 3.311870574951172, 'learning_rate': 3.4453781512605043e-06, 'num_tokens': 51577.0, 'mean_token_accuracy': 0.5239527747035027, 'epoch': 0.07}
{'loss': 2.0109, 'grad_norm': 1.549870252609253, 'learning_rate': 3.4873949579831936e-06, 'num_tokens': 52455.0, 'mean_token_accuracy': 0.6128470450639725, 'epoch': 0.07}
{'loss': 2.5349, 'grad_norm': 1.928412914276123, 'learning_rate': 3.529411764705883e-06, 'num_tokens': 53113.0, 'mean_token_accuracy': 0.5520027577877045, 'epoch': 0.07}
{'loss': 2.4508, 'grad_norm': 1.8822463750839233, 'learning_rate': 3.5714285714285718e-06, 'num_tokens': 53743.0, 'mean_token_accuracy': 0.6049963682889938, 'epoch': 0.07}
{'loss': 2.6367, 'grad_norm': 1.9304875135421753, 'learning_rate': 3.6134453781512607e-06, 'num_tokens': 54355.0, 'mean_token_accuracy': 0.5489652007818222, 'epoch': 0.07}
{'loss': 2.4778, 'grad_norm': 1.8841763734817505, 'learning_rate': 3.6554621848739496e-06, 'num_tokens': 54924.0, 'mean_token_accuracy': 0.5701973587274551, 'epoch': 0.07}
{'loss': 2.5104, 'grad_norm': 1.7052738666534424, 'learning_rate': 3.6974789915966393e-06, 'num_tokens': 55615.0, 'mean_token_accuracy': 0.5261264890432358, 'epoch': 0.08}
{'loss': 2.5546, 'grad_norm': 2.250481605529785, 'learning_rate': 3.739495798319328e-06, 'num_tokens': 56093.0, 'mean_token_accuracy': 0.5330113619565964, 'epoch': 0.08}
{'loss': 2.1278, 'grad_norm': 1.8387539386749268, 'learning_rate': 3.781512605042017e-06, 'num_tokens': 56899.0, 'mean_token_accuracy': 0.588266134262085, 'epoch': 0.08}
{'loss': 2.6489, 'grad_norm': 2.2351839542388916, 'learning_rate': 3.8235294117647055e-06, 'num_tokens': 57565.0, 'mean_token_accuracy': 0.5402461439371109, 'epoch': 0.08}
{'loss': 2.6543, 'grad_norm': 2.572700023651123, 'learning_rate': 3.865546218487396e-06, 'num_tokens': 57986.0, 'mean_token_accuracy': 0.5602556318044662, 'epoch': 0.08}
{'loss': 2.2728, 'grad_norm': 1.577358603477478, 'learning_rate': 3.907563025210084e-06, 'num_tokens': 58975.0, 'mean_token_accuracy': 0.5810120403766632, 'epoch': 0.08}
{'loss': 2.8975, 'grad_norm': 2.9498562812805176, 'learning_rate': 3.9495798319327735e-06, 'num_tokens': 59389.0, 'mean_token_accuracy': 0.5238856375217438, 'epoch': 0.08}
{'loss': 2.45, 'grad_norm': 1.6465661525726318, 'learning_rate': 3.991596638655463e-06, 'num_tokens': 60044.0, 'mean_token_accuracy': 0.5751179456710815, 'epoch': 0.08}
{'loss': 2.4891, 'grad_norm': 1.7449734210968018, 'learning_rate': 4.033613445378151e-06, 'num_tokens': 60737.0, 'mean_token_accuracy': 0.5236065983772278, 'epoch': 0.08}
{'loss': 1.9793, 'grad_norm': 1.500760555267334, 'learning_rate': 4.075630252100841e-06, 'num_tokens': 61578.0, 'mean_token_accuracy': 0.6187877207994461, 'epoch': 0.08}
{'loss': 2.4467, 'grad_norm': 1.7974357604980469, 'learning_rate': 4.11764705882353e-06, 'num_tokens': 62198.0, 'mean_token_accuracy': 0.5757707357406616, 'epoch': 0.08}
{'loss': 2.3549, 'grad_norm': 2.396376371383667, 'learning_rate': 4.159663865546219e-06, 'num_tokens': 62677.0, 'mean_token_accuracy': 0.5564384013414383, 'epoch': 0.08}
{'loss': 2.8366, 'grad_norm': 3.050177812576294, 'learning_rate': 4.201680672268908e-06, 'num_tokens': 63057.0, 'mean_token_accuracy': 0.5555705279111862, 'epoch': 0.09}
{'loss': 2.3227, 'grad_norm': 1.9869595766067505, 'learning_rate': 4.243697478991597e-06, 'num_tokens': 63734.0, 'mean_token_accuracy': 0.5729987770318985, 'epoch': 0.09}
{'loss': 3.0594, 'grad_norm': 2.8035988807678223, 'learning_rate': 4.2857142857142855e-06, 'num_tokens': 64175.0, 'mean_token_accuracy': 0.5678076446056366, 'epoch': 0.09}
{'loss': 2.5003, 'grad_norm': 1.990576148033142, 'learning_rate': 4.327731092436976e-06, 'num_tokens': 64976.0, 'mean_token_accuracy': 0.5321344509720802, 'epoch': 0.09}
{'loss': 2.1342, 'grad_norm': 2.0059309005737305, 'learning_rate': 4.369747899159664e-06, 'num_tokens': 65568.0, 'mean_token_accuracy': 0.6111806482076645, 'epoch': 0.09}
{'loss': 2.5184, 'grad_norm': 2.045006513595581, 'learning_rate': 4.411764705882353e-06, 'num_tokens': 66093.0, 'mean_token_accuracy': 0.6042051911354065, 'epoch': 0.09}
{'loss': 2.07, 'grad_norm': 2.0031840801239014, 'learning_rate': 4.453781512605043e-06, 'num_tokens': 66613.0, 'mean_token_accuracy': 0.6499169617891312, 'epoch': 0.09}
{'loss': 2.1629, 'grad_norm': 1.6737854480743408, 'learning_rate': 4.495798319327731e-06, 'num_tokens': 67690.0, 'mean_token_accuracy': 0.590019091963768, 'epoch': 0.09}
{'loss': 2.3997, 'grad_norm': 1.6254231929779053, 'learning_rate': 4.5378151260504205e-06, 'num_tokens': 68410.0, 'mean_token_accuracy': 0.5682066529989243, 'epoch': 0.09}
{'loss': 3.0365, 'grad_norm': 2.7037112712860107, 'learning_rate': 4.57983193277311e-06, 'num_tokens': 68843.0, 'mean_token_accuracy': 0.5294858366250992, 'epoch': 0.09}
{'loss': 2.5789, 'grad_norm': 2.6915934085845947, 'learning_rate': 4.621848739495799e-06, 'num_tokens': 69322.0, 'mean_token_accuracy': 0.576881118118763, 'epoch': 0.09}
{'loss': 2.1099, 'grad_norm': 1.5106867551803589, 'learning_rate': 4.663865546218488e-06, 'num_tokens': 70357.0, 'mean_token_accuracy': 0.5924105495214462, 'epoch': 0.09}
{'loss': 2.6138, 'grad_norm': 2.0490920543670654, 'learning_rate': 4.705882352941177e-06, 'num_tokens': 70935.0, 'mean_token_accuracy': 0.5467629358172417, 'epoch': 0.1}
{'loss': 2.2011, 'grad_norm': 1.5428869724273682, 'learning_rate': 4.747899159663865e-06, 'num_tokens': 71758.0, 'mean_token_accuracy': 0.5843888372182846, 'epoch': 0.1}
{'loss': 2.8142, 'grad_norm': 2.8648486137390137, 'learning_rate': 4.7899159663865555e-06, 'num_tokens': 72277.0, 'mean_token_accuracy': 0.5325892567634583, 'epoch': 0.1}
{'loss': 2.2293, 'grad_norm': 1.9076279401779175, 'learning_rate': 4.831932773109244e-06, 'num_tokens': 72950.0, 'mean_token_accuracy': 0.6112160980701447, 'epoch': 0.1}
{'loss': 2.3705, 'grad_norm': 2.351608991622925, 'learning_rate': 4.873949579831933e-06, 'num_tokens': 73580.0, 'mean_token_accuracy': 0.5829882770776749, 'epoch': 0.1}
{'loss': 2.1912, 'grad_norm': 1.9158165454864502, 'learning_rate': 4.915966386554622e-06, 'num_tokens': 74246.0, 'mean_token_accuracy': 0.5913655906915665, 'epoch': 0.1}
{'loss': 2.4362, 'grad_norm': 1.8730134963989258, 'learning_rate': 4.957983193277311e-06, 'num_tokens': 74862.0, 'mean_token_accuracy': 0.5798158645629883, 'epoch': 0.1}
{'loss': 2.18, 'grad_norm': 2.226439952850342, 'learning_rate': 5e-06, 'num_tokens': 75538.0, 'mean_token_accuracy': 0.6074741631746292, 'epoch': 0.1}
{'loss': 2.6194, 'grad_norm': 2.7590270042419434, 'learning_rate': 4.999989061433581e-06, 'num_tokens': 75945.0, 'mean_token_accuracy': 0.5776072144508362, 'epoch': 0.1}
{'loss': 2.4414, 'grad_norm': 1.796318531036377, 'learning_rate': 4.999956245830044e-06, 'num_tokens': 76731.0, 'mean_token_accuracy': 0.5808012038469315, 'epoch': 0.1}
{'loss': 2.6156, 'grad_norm': 2.2516307830810547, 'learning_rate': 4.999901553476555e-06, 'num_tokens': 77251.0, 'mean_token_accuracy': 0.5234754085540771, 'epoch': 0.1}
{'loss': 2.3867, 'grad_norm': 2.5875420570373535, 'learning_rate': 4.999824984851719e-06, 'num_tokens': 77906.0, 'mean_token_accuracy': 0.5946284383535385, 'epoch': 0.11}
{'loss': 2.2052, 'grad_norm': 1.933051586151123, 'learning_rate': 4.999726540625574e-06, 'num_tokens': 78589.0, 'mean_token_accuracy': 0.6086254715919495, 'epoch': 0.11}
{'loss': 2.3157, 'grad_norm': 2.060349225997925, 'learning_rate': 4.9996062216595955e-06, 'num_tokens': 79215.0, 'mean_token_accuracy': 0.614823117852211, 'epoch': 0.11}
{'loss': 2.366, 'grad_norm': 1.882215142250061, 'learning_rate': 4.999464029006673e-06, 'num_tokens': 79888.0, 'mean_token_accuracy': 0.5893081203103065, 'epoch': 0.11}
{'loss': 2.2155, 'grad_norm': 1.861628770828247, 'learning_rate': 4.999299963911115e-06, 'num_tokens': 80608.0, 'mean_token_accuracy': 0.5791559815406799, 'epoch': 0.11}
{'loss': 2.5883, 'grad_norm': 2.317105531692505, 'learning_rate': 4.999114027808632e-06, 'num_tokens': 81181.0, 'mean_token_accuracy': 0.550890251994133, 'epoch': 0.11}
{'loss': 2.6781, 'grad_norm': 2.5859177112579346, 'learning_rate': 4.998906222326322e-06, 'num_tokens': 81702.0, 'mean_token_accuracy': 0.5312819853425026, 'epoch': 0.11}
{'loss': 2.331, 'grad_norm': 1.6782890558242798, 'learning_rate': 4.998676549282661e-06, 'num_tokens': 82456.0, 'mean_token_accuracy': 0.5614584684371948, 'epoch': 0.11}
{'loss': 2.3673, 'grad_norm': 2.274827003479004, 'learning_rate': 4.998425010687484e-06, 'num_tokens': 83063.0, 'mean_token_accuracy': 0.5506440252065659, 'epoch': 0.11}
{'loss': 2.942, 'grad_norm': 3.2247626781463623, 'learning_rate': 4.998151608741969e-06, 'num_tokens': 83512.0, 'mean_token_accuracy': 0.5234511196613312, 'epoch': 0.11}
{'loss': 2.5735, 'grad_norm': 2.1279499530792236, 'learning_rate': 4.9978563458386155e-06, 'num_tokens': 84091.0, 'mean_token_accuracy': 0.5311898812651634, 'epoch': 0.11}
{'loss': 2.6293, 'grad_norm': 2.9950501918792725, 'learning_rate': 4.997539224561225e-06, 'num_tokens': 84463.0, 'mean_token_accuracy': 0.5345656797289848, 'epoch': 0.11}
{'loss': 2.6963, 'grad_norm': 3.127995491027832, 'learning_rate': 4.99720024768488e-06, 'num_tokens': 84999.0, 'mean_token_accuracy': 0.5689595192670822, 'epoch': 0.12}
{'loss': 1.9898, 'grad_norm': 1.4809426069259644, 'learning_rate': 4.996839418175918e-06, 'num_tokens': 85926.0, 'mean_token_accuracy': 0.6393057852983475, 'epoch': 0.12}
{'loss': 2.2687, 'grad_norm': 2.5073342323303223, 'learning_rate': 4.996456739191905e-06, 'num_tokens': 86602.0, 'mean_token_accuracy': 0.5785853043198586, 'epoch': 0.12}
{'loss': 2.6993, 'grad_norm': 2.368969440460205, 'learning_rate': 4.996052214081608e-06, 'num_tokens': 87103.0, 'mean_token_accuracy': 0.5494799166917801, 'epoch': 0.12}
{'loss': 2.8459, 'grad_norm': 2.900961399078369, 'learning_rate': 4.995625846384966e-06, 'num_tokens': 87590.0, 'mean_token_accuracy': 0.540339857339859, 'epoch': 0.12}
{'loss': 2.2759, 'grad_norm': 1.9060012102127075, 'learning_rate': 4.995177639833062e-06, 'num_tokens': 88336.0, 'mean_token_accuracy': 0.5647301077842712, 'epoch': 0.12}
{'loss': 2.127, 'grad_norm': 1.6595709323883057, 'learning_rate': 4.994707598348084e-06, 'num_tokens': 89251.0, 'mean_token_accuracy': 0.615034207701683, 'epoch': 0.12}
{'loss': 2.4083, 'grad_norm': 2.0742897987365723, 'learning_rate': 4.994215726043298e-06, 'num_tokens': 89941.0, 'mean_token_accuracy': 0.5972677171230316, 'epoch': 0.12}
