                                                                                                                                                                 
{'loss': 2.5089, 'grad_norm': 1.7780554294586182, 'learning_rate': 0.0, 'num_tokens': 544.0, 'mean_token_accuracy': 0.5522855892777443, 'epoch': 0.0}
{'loss': 2.7565, 'grad_norm': 2.129117012023926, 'learning_rate': 2.689075630252101e-05, 'num_tokens': 20855.0, 'mean_token_accuracy': 0.5273895710706711, 'epoch': 0.03}
{'loss': 2.1986, 'grad_norm': 1.6252288818359375, 'learning_rate': 2.773109243697479e-05, 'num_tokens': 21551.0, 'mean_token_accuracy': 0.6181549280881882, 'epoch': 0.03}
{'loss': 2.509, 'grad_norm': 2.205488681793213, 'learning_rate': 2.857142857142857e-05, 'num_tokens': 21984.0, 'mean_token_accuracy': 0.5655607879161835, 'epoch': 0.03}
{'loss': 2.5167, 'grad_norm': 2.567394971847534, 'learning_rate': 2.9411764705882354e-05, 'num_tokens': 22422.0, 'mean_token_accuracy': 0.5795389115810394, 'epoch': 0.03}
{'loss': 2.5631, 'grad_norm': 2.5973877906799316, 'learning_rate': 3.0252100840336133e-05, 'num_tokens': 22956.0, 'mean_token_accuracy': 0.5380362048745155, 'epoch': 0.03}
{'loss': 2.5394, 'grad_norm': 2.64705228805542, 'learning_rate': 3.1092436974789916e-05, 'num_tokens': 23357.0, 'mean_token_accuracy': 0.6087850704789162, 'epoch': 0.03}
{'loss': 2.193, 'grad_norm': 1.6487219333648682, 'learning_rate': 3.1932773109243696e-05, 'num_tokens': 24106.0, 'mean_token_accuracy': 0.6109902113676071, 'epoch': 0.03}
{'loss': 2.4003, 'grad_norm': 2.177018404006958, 'learning_rate': 3.277310924369748e-05, 'num_tokens': 24819.0, 'mean_token_accuracy': 0.5744118392467499, 'epoch': 0.03}
{'loss': 2.6068, 'grad_norm': 2.1359658241271973, 'learning_rate': 3.361344537815127e-05, 'num_tokens': 25437.0, 'mean_token_accuracy': 0.5414672940969467, 'epoch': 0.03}
{'loss': 2.2351, 'grad_norm': 1.9263705015182495, 'learning_rate': 3.445378151260504e-05, 'num_tokens': 26146.0, 'mean_token_accuracy': 0.5844493061304092, 'epoch': 0.04}
{'loss': 2.0764, 'grad_norm': 1.7694166898727417, 'learning_rate': 3.529411764705883e-05, 'num_tokens': 26916.0, 'mean_token_accuracy': 0.5747560858726501, 'epoch': 0.04}
{'loss': 2.479, 'grad_norm': 2.8201613426208496, 'learning_rate': 3.613445378151261e-05, 'num_tokens': 27321.0, 'mean_token_accuracy': 0.5789040327072144, 'epoch': 0.04}
{'loss': 2.2148, 'grad_norm': 2.59814190864563, 'learning_rate': 3.697478991596639e-05, 'num_tokens': 27999.0, 'mean_token_accuracy': 0.5949219986796379, 'epoch': 0.04}
{'loss': 2.6346, 'grad_norm': 2.330958127975464, 'learning_rate': 3.7815126050420166e-05, 'num_tokens': 28587.0, 'mean_token_accuracy': 0.5338012278079987, 'epoch': 0.04}
{'loss': 2.6888, 'grad_norm': 2.7096493244171143, 'learning_rate': 3.865546218487395e-05, 'num_tokens': 29138.0, 'mean_token_accuracy': 0.5476078316569328, 'epoch': 0.04}
{'loss': 2.2693, 'grad_norm': 1.8969281911849976, 'learning_rate': 3.949579831932773e-05, 'num_tokens': 29907.0, 'mean_token_accuracy': 0.5380218774080276, 'epoch': 0.04}
{'loss': 2.7478, 'grad_norm': 2.230984687805176, 'learning_rate': 4.033613445378152e-05, 'num_tokens': 30445.0, 'mean_token_accuracy': 0.5378747954964638, 'epoch': 0.04}
{'loss': 1.9926, 'grad_norm': 1.6485588550567627, 'learning_rate': 4.11764705882353e-05, 'num_tokens': 31372.0, 'mean_token_accuracy': 0.6034763604402542, 'epoch': 0.04}
{'loss': 2.6823, 'grad_norm': 2.6814000606536865, 'learning_rate': 4.201680672268908e-05, 'num_tokens': 31982.0, 'mean_token_accuracy': 0.5638478100299835, 'epoch': 0.04}
{'loss': 2.1408, 'grad_norm': 2.42828631401062, 'learning_rate': 4.2857142857142856e-05, 'num_tokens': 32598.0, 'mean_token_accuracy': 0.5891465917229652, 'epoch': 0.04}
{'loss': 1.6405, 'grad_norm': 2.0417301654815674, 'learning_rate': 4.369747899159664e-05, 'num_tokens': 33052.0, 'mean_token_accuracy': 0.682895615696907, 'epoch': 0.04}
{'loss': 2.2161, 'grad_norm': 2.2577273845672607, 'learning_rate': 4.453781512605042e-05, 'num_tokens': 33917.0, 'mean_token_accuracy': 0.558774322271347, 'epoch': 0.05}
{'loss': 2.7011, 'grad_norm': 3.2663114070892334, 'learning_rate': 4.53781512605042e-05, 'num_tokens': 34246.0, 'mean_token_accuracy': 0.5421046614646912, 'epoch': 0.05}
{'loss': 2.1911, 'grad_norm': 2.222175359725952, 'learning_rate': 4.621848739495799e-05, 'num_tokens': 35081.0, 'mean_token_accuracy': 0.5843153744935989, 'epoch': 0.05}
{'loss': 2.0959, 'grad_norm': 2.0841407775878906, 'learning_rate': 4.705882352941177e-05, 'num_tokens': 35789.0, 'mean_token_accuracy': 0.5986122190952301, 'epoch': 0.05}
{'loss': 2.2896, 'grad_norm': 2.542163848876953, 'learning_rate': 4.7899159663865554e-05, 'num_tokens': 36233.0, 'mean_token_accuracy': 0.5883302092552185, 'epoch': 0.05}
{'loss': 2.335, 'grad_norm': 2.8660547733306885, 'learning_rate': 4.8739495798319326e-05, 'num_tokens': 36841.0, 'mean_token_accuracy': 0.568734660744667, 'epoch': 0.05}
{'loss': 2.1056, 'grad_norm': 2.3306527137756348, 'learning_rate': 4.957983193277311e-05, 'num_tokens': 37436.0, 'mean_token_accuracy': 0.6134154349565506, 'epoch': 0.05}
{'loss': 2.4729, 'grad_norm': 2.9412710666656494, 'learning_rate': 5.042016806722689e-05, 'num_tokens': 37907.0, 'mean_token_accuracy': 0.5512343943119049, 'epoch': 0.05}
{'loss': 2.2583, 'grad_norm': 2.5378284454345703, 'learning_rate': 5.126050420168067e-05, 'num_tokens': 38528.0, 'mean_token_accuracy': 0.5788236409425735, 'epoch': 0.05}
{'loss': 2.5808, 'grad_norm': 4.247541904449463, 'learning_rate': 5.210084033613446e-05, 'num_tokens': 38981.0, 'mean_token_accuracy': 0.5239042490720749, 'epoch': 0.05}
{'loss': 2.2612, 'grad_norm': 3.691195487976074, 'learning_rate': 5.294117647058824e-05, 'num_tokens': 39400.0, 'mean_token_accuracy': 0.5831121653318405, 'epoch': 0.05}
{'loss': 1.9527, 'grad_norm': 2.054093837738037, 'learning_rate': 5.378151260504202e-05, 'num_tokens': 40093.0, 'mean_token_accuracy': 0.6262766122817993, 'epoch': 0.06}
{'loss': 2.3381, 'grad_norm': 2.9209132194519043, 'learning_rate': 5.4621848739495796e-05, 'num_tokens': 40679.0, 'mean_token_accuracy': 0.5917590260505676, 'epoch': 0.06}
{'loss': 2.0139, 'grad_norm': 2.687770366668701, 'learning_rate': 5.546218487394958e-05, 'num_tokens': 41216.0, 'mean_token_accuracy': 0.6329275816679001, 'epoch': 0.06}
{'loss': 2.0509, 'grad_norm': 1.8711682558059692, 'learning_rate': 5.630252100840336e-05, 'num_tokens': 42105.0, 'mean_token_accuracy': 0.5881379991769791, 'epoch': 0.06}
{'loss': 2.163, 'grad_norm': 2.808105707168579, 'learning_rate': 5.714285714285714e-05, 'num_tokens': 42693.0, 'mean_token_accuracy': 0.5949158370494843, 'epoch': 0.06}
{'loss': 2.2133, 'grad_norm': 2.1278364658355713, 'learning_rate': 5.7983193277310935e-05, 'num_tokens': 43347.0, 'mean_token_accuracy': 0.6253726780414581, 'epoch': 0.06}
{'loss': 1.7072, 'grad_norm': 2.274068593978882, 'learning_rate': 5.882352941176471e-05, 'num_tokens': 44160.0, 'mean_token_accuracy': 0.6323036551475525, 'epoch': 0.06}
{'loss': 2.2008, 'grad_norm': 2.8037641048431396, 'learning_rate': 5.966386554621849e-05, 'num_tokens': 44723.0, 'mean_token_accuracy': 0.6129310429096222, 'epoch': 0.06}
{'loss': 1.9288, 'grad_norm': 2.551349639892578, 'learning_rate': 6.0504201680672267e-05, 'num_tokens': 45365.0, 'mean_token_accuracy': 0.6301698535680771, 'epoch': 0.06}
{'loss': 1.6211, 'grad_norm': 2.441418170928955, 'learning_rate': 6.134453781512605e-05, 'num_tokens': 46061.0, 'mean_token_accuracy': 0.6749114245176315, 'epoch': 0.06}
{'loss': 2.2737, 'grad_norm': 3.64434814453125, 'learning_rate': 6.218487394957983e-05, 'num_tokens': 46537.0, 'mean_token_accuracy': 0.5716477483510971, 'epoch': 0.06}
{'loss': 1.8724, 'grad_norm': 2.1936511993408203, 'learning_rate': 6.302521008403361e-05, 'num_tokens': 47400.0, 'mean_token_accuracy': 0.6534086316823959, 'epoch': 0.06}
{'loss': 2.0648, 'grad_norm': 2.7494235038757324, 'learning_rate': 6.386554621848739e-05, 'num_tokens': 47979.0, 'mean_token_accuracy': 0.6041957885026932, 'epoch': 0.07}
{'loss': 2.0433, 'grad_norm': 2.608583688735962, 'learning_rate': 6.470588235294118e-05, 'num_tokens': 48626.0, 'mean_token_accuracy': 0.5721897780895233, 'epoch': 0.07}
{'loss': 1.8748, 'grad_norm': 2.9379608631134033, 'learning_rate': 6.554621848739496e-05, 'num_tokens': 49323.0, 'mean_token_accuracy': 0.6245077252388, 'epoch': 0.07}
{'loss': 2.0123, 'grad_norm': 4.212178707122803, 'learning_rate': 6.638655462184874e-05, 'num_tokens': 49985.0, 'mean_token_accuracy': 0.615828663110733, 'epoch': 0.07}
{'loss': 2.0207, 'grad_norm': 3.635725259780884, 'learning_rate': 6.722689075630254e-05, 'num_tokens': 50543.0, 'mean_token_accuracy': 0.6088781505823135, 'epoch': 0.07}
{'loss': 2.1341, 'grad_norm': 4.505011081695557, 'learning_rate': 6.80672268907563e-05, 'num_tokens': 51117.0, 'mean_token_accuracy': 0.6016917377710342, 'epoch': 0.07}
{'loss': 2.1915, 'grad_norm': 3.4640722274780273, 'learning_rate': 6.890756302521008e-05, 'num_tokens': 51577.0, 'mean_token_accuracy': 0.5877932161092758, 'epoch': 0.07}
{'loss': 1.6802, 'grad_norm': 2.1845030784606934, 'learning_rate': 6.974789915966386e-05, 'num_tokens': 52455.0, 'mean_token_accuracy': 0.6441074907779694, 'epoch': 0.07}
{'loss': 2.0539, 'grad_norm': 3.147095203399658, 'learning_rate': 7.058823529411765e-05, 'num_tokens': 53113.0, 'mean_token_accuracy': 0.5886545479297638, 'epoch': 0.07}
{'loss': 1.9614, 'grad_norm': 2.7078609466552734, 'learning_rate': 7.142857142857143e-05, 'num_tokens': 53743.0, 'mean_token_accuracy': 0.638967365026474, 'epoch': 0.07}
{'loss': 2.1452, 'grad_norm': 2.822974920272827, 'learning_rate': 7.226890756302521e-05, 'num_tokens': 54355.0, 'mean_token_accuracy': 0.5872820764780045, 'epoch': 0.07}
{'loss': 1.9573, 'grad_norm': 2.8559060096740723, 'learning_rate': 7.310924369747899e-05, 'num_tokens': 54924.0, 'mean_token_accuracy': 0.6206301003694534, 'epoch': 0.07}
{'loss': 2.0735, 'grad_norm': 3.1300125122070312, 'learning_rate': 7.394957983193279e-05, 'num_tokens': 55615.0, 'mean_token_accuracy': 0.5652714297175407, 'epoch': 0.08}
{'loss': 1.9345, 'grad_norm': 3.557861804962158, 'learning_rate': 7.478991596638657e-05, 'num_tokens': 56093.0, 'mean_token_accuracy': 0.5951643288135529, 'epoch': 0.08}
{'loss': 1.7133, 'grad_norm': 2.192201852798462, 'learning_rate': 7.563025210084033e-05, 'num_tokens': 56899.0, 'mean_token_accuracy': 0.6395066678524017, 'epoch': 0.08}
{'loss': 2.1055, 'grad_norm': 2.970919370651245, 'learning_rate': 7.647058823529411e-05, 'num_tokens': 57565.0, 'mean_token_accuracy': 0.5974946171045303, 'epoch': 0.08}
{'loss': 1.9485, 'grad_norm': 3.2374074459075928, 'learning_rate': 7.73109243697479e-05, 'num_tokens': 57986.0, 'mean_token_accuracy': 0.6288988441228867, 'epoch': 0.08}
{'loss': 1.9246, 'grad_norm': 3.0673375129699707, 'learning_rate': 7.815126050420168e-05, 'num_tokens': 58975.0, 'mean_token_accuracy': 0.6303875595331192, 'epoch': 0.08}
{'loss': 2.1307, 'grad_norm': 4.283120632171631, 'learning_rate': 7.899159663865546e-05, 'num_tokens': 59389.0, 'mean_token_accuracy': 0.6164185106754303, 'epoch': 0.08}
{'loss': 1.9908, 'grad_norm': 2.8214547634124756, 'learning_rate': 7.983193277310926e-05, 'num_tokens': 60044.0, 'mean_token_accuracy': 0.6080819517374039, 'epoch': 0.08}
{'loss': 2.0195, 'grad_norm': 3.0168097019195557, 'learning_rate': 8.067226890756304e-05, 'num_tokens': 60737.0, 'mean_token_accuracy': 0.6081998348236084, 'epoch': 0.08}
{'loss': 1.5353, 'grad_norm': 2.02593731880188, 'learning_rate': 8.151260504201682e-05, 'num_tokens': 61578.0, 'mean_token_accuracy': 0.6817291676998138, 'epoch': 0.08}
{'loss': 1.8973, 'grad_norm': 2.5244429111480713, 'learning_rate': 8.23529411764706e-05, 'num_tokens': 62198.0, 'mean_token_accuracy': 0.6217817813158035, 'epoch': 0.08}
{'loss': 1.733, 'grad_norm': 3.4444940090179443, 'learning_rate': 8.319327731092437e-05, 'num_tokens': 62677.0, 'mean_token_accuracy': 0.6428203731775284, 'epoch': 0.08}
{'loss': 2.1313, 'grad_norm': 4.14459753036499, 'learning_rate': 8.403361344537815e-05, 'num_tokens': 63057.0, 'mean_token_accuracy': 0.6106274574995041, 'epoch': 0.09}
{'loss': 1.7829, 'grad_norm': 2.710439920425415, 'learning_rate': 8.487394957983193e-05, 'num_tokens': 63734.0, 'mean_token_accuracy': 0.6478013098239899, 'epoch': 0.09}
{'loss': 2.2733, 'grad_norm': 3.5986008644104004, 'learning_rate': 8.571428571428571e-05, 'num_tokens': 64175.0, 'mean_token_accuracy': 0.6342409700155258, 'epoch': 0.09}
{'loss': 2.022, 'grad_norm': 3.0056686401367188, 'learning_rate': 8.65546218487395e-05, 'num_tokens': 64976.0, 'mean_token_accuracy': 0.5847080945968628, 'epoch': 0.09}
{'loss': 1.6092, 'grad_norm': 3.2188234329223633, 'learning_rate': 8.739495798319329e-05, 'num_tokens': 65568.0, 'mean_token_accuracy': 0.6639007180929184, 'epoch': 0.09}
{'loss': 1.8576, 'grad_norm': 3.306727886199951, 'learning_rate': 8.823529411764706e-05, 'num_tokens': 66093.0, 'mean_token_accuracy': 0.6506054997444153, 'epoch': 0.09}
{'loss': 1.5506, 'grad_norm': 2.6469919681549072, 'learning_rate': 8.907563025210084e-05, 'num_tokens': 66613.0, 'mean_token_accuracy': 0.7050468623638153, 'epoch': 0.09}
{'loss': 1.8082, 'grad_norm': 2.4030330181121826, 'learning_rate': 8.991596638655462e-05, 'num_tokens': 67690.0, 'mean_token_accuracy': 0.630065307021141, 'epoch': 0.09}
{'loss': 2.0268, 'grad_norm': 2.640366554260254, 'learning_rate': 9.07563025210084e-05, 'num_tokens': 68410.0, 'mean_token_accuracy': 0.6011252999305725, 'epoch': 0.09}
{'loss': 2.2682, 'grad_norm': 3.6654765605926514, 'learning_rate': 9.159663865546218e-05, 'num_tokens': 68843.0, 'mean_token_accuracy': 0.6053953170776367, 'epoch': 0.09}
{'loss': 1.8691, 'grad_norm': 3.5144388675689697, 'learning_rate': 9.243697478991598e-05, 'num_tokens': 69322.0, 'mean_token_accuracy': 0.6555362194776535, 'epoch': 0.09}
{'loss': 1.7761, 'grad_norm': 2.2176783084869385, 'learning_rate': 9.327731092436976e-05, 'num_tokens': 70357.0, 'mean_token_accuracy': 0.6247675120830536, 'epoch': 0.09}
{'loss': 2.0765, 'grad_norm': 3.10754656791687, 'learning_rate': 9.411764705882353e-05, 'num_tokens': 70935.0, 'mean_token_accuracy': 0.6218163371086121, 'epoch': 0.1}
{'loss': 1.8226, 'grad_norm': 2.294574737548828, 'learning_rate': 9.495798319327731e-05, 'num_tokens': 71758.0, 'mean_token_accuracy': 0.6200665831565857, 'epoch': 0.1}
{'loss': 2.1218, 'grad_norm': 3.963801860809326, 'learning_rate': 9.579831932773111e-05, 'num_tokens': 72277.0, 'mean_token_accuracy': 0.5959303677082062, 'epoch': 0.1}
{'loss': 1.7018, 'grad_norm': 2.9897048473358154, 'learning_rate': 9.663865546218487e-05, 'num_tokens': 72950.0, 'mean_token_accuracy': 0.670110747218132, 'epoch': 0.1}
{'loss': 1.7769, 'grad_norm': 2.7058236598968506, 'learning_rate': 9.747899159663865e-05, 'num_tokens': 73580.0, 'mean_token_accuracy': 0.6434074938297272, 'epoch': 0.1}
{'loss': 1.5935, 'grad_norm': 2.755648136138916, 'learning_rate': 9.831932773109243e-05, 'num_tokens': 74246.0, 'mean_token_accuracy': 0.6753791719675064, 'epoch': 0.1}
{'loss': 1.8983, 'grad_norm': 2.8207473754882812, 'learning_rate': 9.915966386554623e-05, 'num_tokens': 74862.0, 'mean_token_accuracy': 0.6443635672330856, 'epoch': 0.1}
{'loss': 1.6914, 'grad_norm': 3.266124725341797, 'learning_rate': 0.0001, 'num_tokens': 75538.0, 'mean_token_accuracy': 0.6653860658407211, 'epoch': 0.1}
{'loss': 1.9435, 'grad_norm': 3.730443239212036, 'learning_rate': 9.999978122867161e-05, 'num_tokens': 75945.0, 'mean_token_accuracy': 0.6599136590957642, 'epoch': 0.1}
{'loss': 2.016, 'grad_norm': 3.1546761989593506, 'learning_rate': 9.999912491660088e-05, 'num_tokens': 76731.0, 'mean_token_accuracy': 0.6177372932434082, 'epoch': 0.1}
{'loss': 2.0175, 'grad_norm': 3.065612554550171, 'learning_rate': 9.99980310695311e-05, 'num_tokens': 77251.0, 'mean_token_accuracy': 0.5888553857803345, 'epoch': 0.1}
{'loss': 1.827, 'grad_norm': 3.351609945297241, 'learning_rate': 9.999649969703437e-05, 'num_tokens': 77906.0, 'mean_token_accuracy': 0.645656019449234, 'epoch': 0.11}
{'loss': 1.7278, 'grad_norm': 2.957993507385254, 'learning_rate': 9.999453081251149e-05, 'num_tokens': 78589.0, 'mean_token_accuracy': 0.6633643060922623, 'epoch': 0.11}
{'loss': 1.8195, 'grad_norm': 3.1416101455688477, 'learning_rate': 9.99921244331919e-05, 'num_tokens': 79215.0, 'mean_token_accuracy': 0.6699808239936829, 'epoch': 0.11}
{'loss': 1.9722, 'grad_norm': 3.5050690174102783, 'learning_rate': 9.998928058013346e-05, 'num_tokens': 79888.0, 'mean_token_accuracy': 0.6291093677282333, 'epoch': 0.11}
{'loss': 1.7343, 'grad_norm': 2.57667875289917, 'learning_rate': 9.99859992782223e-05, 'num_tokens': 80608.0, 'mean_token_accuracy': 0.6394394338130951, 'epoch': 0.11}
{'loss': 1.9974, 'grad_norm': 3.246361017227173, 'learning_rate': 9.998228055617263e-05, 'num_tokens': 81181.0, 'mean_token_accuracy': 0.6189568340778351, 'epoch': 0.11}
{'loss': 1.998, 'grad_norm': 3.7925453186035156, 'learning_rate': 9.997812444652643e-05, 'num_tokens': 81702.0, 'mean_token_accuracy': 0.593884788453579, 'epoch': 0.11}
{'loss': 1.8849, 'grad_norm': 2.43847918510437, 'learning_rate': 9.997353098565322e-05, 'num_tokens': 82456.0, 'mean_token_accuracy': 0.6086466312408447, 'epoch': 0.11}
{'loss': 1.8417, 'grad_norm': 2.521272659301758, 'learning_rate': 9.996850021374968e-05, 'num_tokens': 83063.0, 'mean_token_accuracy': 0.6233914643526077, 'epoch': 0.11}
{'loss': 2.1649, 'grad_norm': 4.76664400100708, 'learning_rate': 9.996303217483938e-05, 'num_tokens': 83512.0, 'mean_token_accuracy': 0.5868408605456352, 'epoch': 0.11}
{'loss': 1.9927, 'grad_norm': 3.1659207344055176, 'learning_rate': 9.99571269167723e-05, 'num_tokens': 84091.0, 'mean_token_accuracy': 0.5681352540850639, 'epoch': 0.11}
{'loss': 1.841, 'grad_norm': 3.9351730346679688, 'learning_rate': 9.995078449122451e-05, 'num_tokens': 84463.0, 'mean_token_accuracy': 0.6140766590833664, 'epoch': 0.11}
{'loss': 2.0564, 'grad_norm': 2.976166009902954, 'learning_rate': 9.99440049536976e-05, 'num_tokens': 84999.0, 'mean_token_accuracy': 0.6147171854972839, 'epoch': 0.12}
{'loss': 1.6131, 'grad_norm': 1.9950093030929565, 'learning_rate': 9.993678836351836e-05, 'num_tokens': 85926.0, 'mean_token_accuracy': 0.6900179833173752, 'epoch': 0.12}
{'loss': 1.7835, 'grad_norm': 2.7183797359466553, 'learning_rate': 9.99291347838381e-05, 'num_tokens': 86602.0, 'mean_token_accuracy': 0.656727209687233, 'epoch': 0.12}
{'loss': 2.1197, 'grad_norm': 2.7294487953186035, 'learning_rate': 9.992104428163216e-05, 'num_tokens': 87103.0, 'mean_token_accuracy': 0.6287485659122467, 'epoch': 0.12}
{'loss': 2.2428, 'grad_norm': 3.9831104278564453, 'learning_rate': 9.991251692769932e-05, 'num_tokens': 87590.0, 'mean_token_accuracy': 0.600321501493454, 'epoch': 0.12}
{'loss': 1.7496, 'grad_norm': 2.7585549354553223, 'learning_rate': 9.990355279666124e-05, 'num_tokens': 88336.0, 'mean_token_accuracy': 0.6408976465463638, 'epoch': 0.12}
{'loss': 1.7858, 'grad_norm': 2.344287157058716, 'learning_rate': 9.98941519669617e-05, 'num_tokens': 89251.0, 'mean_token_accuracy': 0.6591331213712692, 'epoch': 0.12}
{'loss': 1.944, 'grad_norm': 2.798475980758667, 'learning_rate': 9.988431452086596e-05, 'num_tokens': 89941.0, 'mean_token_accuracy': 0.6509566158056259, 'epoch': 0.12}
