                                                                                                                                                       
{'loss': 2.5089, 'grad_norm': 1.7246270179748535, 'learning_rate': 0.0, 'num_tokens': 544.0, 'mean_token_accuracy': 0.5522855892777443, 'epoch': 0.0}
{'loss': 2.4213, 'grad_norm': 1.8619132041931152, 'learning_rate': 6.722689075630252e-06, 'num_tokens': 11204.0, 'mean_token_accuracy': 0.5893334448337555, 'epoch': 0.01}
{'loss': 2.2958, 'grad_norm': 1.3999385833740234, 'learning_rate': 7.142857142857143e-06, 'num_tokens': 12219.0, 'mean_token_accuracy': 0.5947544127702713, 'epoch': 0.02}
{'loss': 2.45, 'grad_norm': 2.0290257930755615, 'learning_rate': 7.563025210084033e-06, 'num_tokens': 12667.0, 'mean_token_accuracy': 0.6082627326250076, 'epoch': 0.02}
{'loss': 2.9543, 'grad_norm': 2.1497395038604736, 'learning_rate': 7.983193277310924e-06, 'num_tokens': 13250.0, 'mean_token_accuracy': 0.518669992685318, 'epoch': 0.02}
{'loss': 2.6885, 'grad_norm': 2.194380283355713, 'learning_rate': 8.403361344537817e-06, 'num_tokens': 13695.0, 'mean_token_accuracy': 0.5478023886680603, 'epoch': 0.02}
{'loss': 2.3653, 'grad_norm': 1.9337013959884644, 'learning_rate': 8.823529411764707e-06, 'num_tokens': 14312.0, 'mean_token_accuracy': 0.6054442226886749, 'epoch': 0.02}
{'loss': 2.397, 'grad_norm': 2.100728988647461, 'learning_rate': 9.243697478991598e-06, 'num_tokens': 14887.0, 'mean_token_accuracy': 0.5952930897474289, 'epoch': 0.02}
{'loss': 2.473, 'grad_norm': 1.7637104988098145, 'learning_rate': 9.663865546218488e-06, 'num_tokens': 15458.0, 'mean_token_accuracy': 0.5707876831293106, 'epoch': 0.02}
{'loss': 1.8941, 'grad_norm': 1.6076438426971436, 'learning_rate': 1.008403361344538e-05, 'num_tokens': 16197.0, 'mean_token_accuracy': 0.6171954646706581, 'epoch': 0.02}
{'loss': 2.3751, 'grad_norm': 1.716759204864502, 'learning_rate': 1.050420168067227e-05, 'num_tokens': 16955.0, 'mean_token_accuracy': 0.5676891729235649, 'epoch': 0.02}
{'loss': 2.979, 'grad_norm': 2.2702813148498535, 'learning_rate': 1.092436974789916e-05, 'num_tokens': 17421.0, 'mean_token_accuracy': 0.5381194055080414, 'epoch': 0.02}
{'loss': 2.8844, 'grad_norm': 1.8965356349945068, 'learning_rate': 1.134453781512605e-05, 'num_tokens': 17993.0, 'mean_token_accuracy': 0.5394883379340172, 'epoch': 0.02}
{'loss': 2.8039, 'grad_norm': 2.248581886291504, 'learning_rate': 1.1764705882352942e-05, 'num_tokens': 18413.0, 'mean_token_accuracy': 0.5477133691310883, 'epoch': 0.02}
{'loss': 2.5679, 'grad_norm': 2.219769239425659, 'learning_rate': 1.2184873949579832e-05, 'num_tokens': 18971.0, 'mean_token_accuracy': 0.5162133201956749, 'epoch': 0.03}
{'loss': 2.329, 'grad_norm': 1.9190610647201538, 'learning_rate': 1.2605042016806723e-05, 'num_tokens': 19619.0, 'mean_token_accuracy': 0.5831351429224014, 'epoch': 0.03}
{'loss': 2.3312, 'grad_norm': 1.8868271112442017, 'learning_rate': 1.3025210084033614e-05, 'num_tokens': 20299.0, 'mean_token_accuracy': 0.5870251357555389, 'epoch': 0.03}
{'loss': 2.791, 'grad_norm': 2.010690212249756, 'learning_rate': 1.3445378151260504e-05, 'num_tokens': 20855.0, 'mean_token_accuracy': 0.5216627568006516, 'epoch': 0.03}
{'loss': 2.2269, 'grad_norm': 1.5473463535308838, 'learning_rate': 1.3865546218487396e-05, 'num_tokens': 21551.0, 'mean_token_accuracy': 0.6132542937994003, 'epoch': 0.03}
{'loss': 2.5614, 'grad_norm': 1.9937889575958252, 'learning_rate': 1.4285714285714285e-05, 'num_tokens': 21984.0, 'mean_token_accuracy': 0.5610867589712143, 'epoch': 0.03}
{'loss': 2.577, 'grad_norm': 2.4003090858459473, 'learning_rate': 1.4705882352941177e-05, 'num_tokens': 22422.0, 'mean_token_accuracy': 0.5787028968334198, 'epoch': 0.03}
{'loss': 2.6224, 'grad_norm': 2.3318817615509033, 'learning_rate': 1.5126050420168067e-05, 'num_tokens': 22956.0, 'mean_token_accuracy': 0.5337703749537468, 'epoch': 0.03}
{'loss': 2.6115, 'grad_norm': 2.36295485496521, 'learning_rate': 1.5546218487394958e-05, 'num_tokens': 23357.0, 'mean_token_accuracy': 0.6109642311930656, 'epoch': 0.03}
{'loss': 2.2387, 'grad_norm': 1.5096862316131592, 'learning_rate': 1.5966386554621848e-05, 'num_tokens': 24106.0, 'mean_token_accuracy': 0.6089037507772446, 'epoch': 0.03}
{'loss': 2.4591, 'grad_norm': 1.9851363897323608, 'learning_rate': 1.638655462184874e-05, 'num_tokens': 24819.0, 'mean_token_accuracy': 0.5727343857288361, 'epoch': 0.03}
{'loss': 2.6629, 'grad_norm': 1.8418407440185547, 'learning_rate': 1.6806722689075634e-05, 'num_tokens': 25437.0, 'mean_token_accuracy': 0.5419407933950424, 'epoch': 0.03}
{'loss': 2.2947, 'grad_norm': 1.777635931968689, 'learning_rate': 1.722689075630252e-05, 'num_tokens': 26146.0, 'mean_token_accuracy': 0.5761217474937439, 'epoch': 0.04}
{'loss': 2.1356, 'grad_norm': 1.5480595827102661, 'learning_rate': 1.7647058823529414e-05, 'num_tokens': 26916.0, 'mean_token_accuracy': 0.5779158025979996, 'epoch': 0.04}
{'loss': 2.5832, 'grad_norm': 2.2804956436157227, 'learning_rate': 1.8067226890756303e-05, 'num_tokens': 27321.0, 'mean_token_accuracy': 0.5808420181274414, 'epoch': 0.04}
{'loss': 2.3005, 'grad_norm': 2.128922462463379, 'learning_rate': 1.8487394957983196e-05, 'num_tokens': 27999.0, 'mean_token_accuracy': 0.5971891656517982, 'epoch': 0.04}
{'loss': 2.7341, 'grad_norm': 2.2014272212982178, 'learning_rate': 1.8907563025210083e-05, 'num_tokens': 28587.0, 'mean_token_accuracy': 0.5267706215381622, 'epoch': 0.04}
{'loss': 2.798, 'grad_norm': 2.3042032718658447, 'learning_rate': 1.9327731092436976e-05, 'num_tokens': 29138.0, 'mean_token_accuracy': 0.5408982038497925, 'epoch': 0.04}
{'loss': 2.3509, 'grad_norm': 1.6519078016281128, 'learning_rate': 1.9747899159663866e-05, 'num_tokens': 29907.0, 'mean_token_accuracy': 0.5354559272527695, 'epoch': 0.04}
{'loss': 2.8436, 'grad_norm': 2.0190396308898926, 'learning_rate': 2.016806722689076e-05, 'num_tokens': 30445.0, 'mean_token_accuracy': 0.5410559847950935, 'epoch': 0.04}
{'loss': 2.067, 'grad_norm': 1.469234824180603, 'learning_rate': 2.058823529411765e-05, 'num_tokens': 31372.0, 'mean_token_accuracy': 0.5979606509208679, 'epoch': 0.04}
{'loss': 2.81, 'grad_norm': 2.3533995151519775, 'learning_rate': 2.100840336134454e-05, 'num_tokens': 31982.0, 'mean_token_accuracy': 0.553053468465805, 'epoch': 0.04}
{'loss': 2.2543, 'grad_norm': 2.269796371459961, 'learning_rate': 2.1428571428571428e-05, 'num_tokens': 32598.0, 'mean_token_accuracy': 0.5793171301484108, 'epoch': 0.04}
{'loss': 1.7714, 'grad_norm': 2.0309460163116455, 'learning_rate': 2.184873949579832e-05, 'num_tokens': 33052.0, 'mean_token_accuracy': 0.6742589324712753, 'epoch': 0.04}
{'loss': 2.2999, 'grad_norm': 1.9127521514892578, 'learning_rate': 2.226890756302521e-05, 'num_tokens': 33917.0, 'mean_token_accuracy': 0.5459639802575111, 'epoch': 0.05}
{'loss': 2.8926, 'grad_norm': 2.905766725540161, 'learning_rate': 2.26890756302521e-05, 'num_tokens': 34246.0, 'mean_token_accuracy': 0.5358546748757362, 'epoch': 0.05}
{'loss': 2.2995, 'grad_norm': 1.9117563962936401, 'learning_rate': 2.3109243697478994e-05, 'num_tokens': 35081.0, 'mean_token_accuracy': 0.5726270079612732, 'epoch': 0.05}
{'loss': 2.2254, 'grad_norm': 2.105621099472046, 'learning_rate': 2.3529411764705884e-05, 'num_tokens': 35789.0, 'mean_token_accuracy': 0.5915023386478424, 'epoch': 0.05}
{'loss': 2.4579, 'grad_norm': 2.3553261756896973, 'learning_rate': 2.3949579831932777e-05, 'num_tokens': 36233.0, 'mean_token_accuracy': 0.5725467354059219, 'epoch': 0.05}
{'loss': 2.5283, 'grad_norm': 2.7361080646514893, 'learning_rate': 2.4369747899159663e-05, 'num_tokens': 36841.0, 'mean_token_accuracy': 0.5524769276380539, 'epoch': 0.05}
{'loss': 2.2656, 'grad_norm': 2.1430459022521973, 'learning_rate': 2.4789915966386556e-05, 'num_tokens': 37436.0, 'mean_token_accuracy': 0.5854565054178238, 'epoch': 0.05}
{'loss': 2.6471, 'grad_norm': 2.4740726947784424, 'learning_rate': 2.5210084033613446e-05, 'num_tokens': 37907.0, 'mean_token_accuracy': 0.5342942252755165, 'epoch': 0.05}
{'loss': 2.4251, 'grad_norm': 2.103816032409668, 'learning_rate': 2.5630252100840336e-05, 'num_tokens': 38528.0, 'mean_token_accuracy': 0.5754419192671776, 'epoch': 0.05}
{'loss': 2.7751, 'grad_norm': 3.3054027557373047, 'learning_rate': 2.605042016806723e-05, 'num_tokens': 38981.0, 'mean_token_accuracy': 0.49607153236866, 'epoch': 0.05}
{'loss': 2.5015, 'grad_norm': 3.573646306991577, 'learning_rate': 2.647058823529412e-05, 'num_tokens': 39400.0, 'mean_token_accuracy': 0.5609666556119919, 'epoch': 0.05}
{'loss': 2.0838, 'grad_norm': 1.7051836252212524, 'learning_rate': 2.689075630252101e-05, 'num_tokens': 40093.0, 'mean_token_accuracy': 0.6164433658123016, 'epoch': 0.06}
{'loss': 2.529, 'grad_norm': 2.52370548248291, 'learning_rate': 2.7310924369747898e-05, 'num_tokens': 40679.0, 'mean_token_accuracy': 0.5528997331857681, 'epoch': 0.06}
{'loss': 2.224, 'grad_norm': 2.4331486225128174, 'learning_rate': 2.773109243697479e-05, 'num_tokens': 41216.0, 'mean_token_accuracy': 0.6139374077320099, 'epoch': 0.06}
{'loss': 2.1869, 'grad_norm': 1.643684983253479, 'learning_rate': 2.815126050420168e-05, 'num_tokens': 42105.0, 'mean_token_accuracy': 0.5800683349370956, 'epoch': 0.06}
{'loss': 2.3887, 'grad_norm': 2.4298832416534424, 'learning_rate': 2.857142857142857e-05, 'num_tokens': 42693.0, 'mean_token_accuracy': 0.577325850725174, 'epoch': 0.06}
{'loss': 2.4182, 'grad_norm': 2.0546295642852783, 'learning_rate': 2.8991596638655467e-05, 'num_tokens': 43347.0, 'mean_token_accuracy': 0.6004092991352081, 'epoch': 0.06}
{'loss': 1.8649, 'grad_norm': 1.950771450996399, 'learning_rate': 2.9411764705882354e-05, 'num_tokens': 44160.0, 'mean_token_accuracy': 0.610196590423584, 'epoch': 0.06}
{'loss': 2.3955, 'grad_norm': 2.793881893157959, 'learning_rate': 2.9831932773109244e-05, 'num_tokens': 44723.0, 'mean_token_accuracy': 0.5800895392894745, 'epoch': 0.06}
{'loss': 2.1426, 'grad_norm': 2.1152896881103516, 'learning_rate': 3.0252100840336133e-05, 'num_tokens': 45365.0, 'mean_token_accuracy': 0.6050439178943634, 'epoch': 0.06}
{'loss': 1.7875, 'grad_norm': 1.9286772012710571, 'learning_rate': 3.0672268907563026e-05, 'num_tokens': 46061.0, 'mean_token_accuracy': 0.6505981832742691, 'epoch': 0.06}
{'loss': 2.5081, 'grad_norm': 3.1993041038513184, 'learning_rate': 3.1092436974789916e-05, 'num_tokens': 46537.0, 'mean_token_accuracy': 0.5349871814250946, 'epoch': 0.06}
{'loss': 2.0299, 'grad_norm': 1.8016712665557861, 'learning_rate': 3.1512605042016806e-05, 'num_tokens': 47400.0, 'mean_token_accuracy': 0.6229569464921951, 'epoch': 0.06}
{'loss': 2.3083, 'grad_norm': 2.6371374130249023, 'learning_rate': 3.1932773109243696e-05, 'num_tokens': 47979.0, 'mean_token_accuracy': 0.5814456343650818, 'epoch': 0.07}
{'loss': 2.2318, 'grad_norm': 2.0668509006500244, 'learning_rate': 3.235294117647059e-05, 'num_tokens': 48626.0, 'mean_token_accuracy': 0.5547956824302673, 'epoch': 0.07}
{'loss': 2.0317, 'grad_norm': 2.2293107509613037, 'learning_rate': 3.277310924369748e-05, 'num_tokens': 49323.0, 'mean_token_accuracy': 0.6038938760757446, 'epoch': 0.07}
{'loss': 2.2202, 'grad_norm': 3.358616828918457, 'learning_rate': 3.319327731092437e-05, 'num_tokens': 49985.0, 'mean_token_accuracy': 0.5907672792673111, 'epoch': 0.07}
{'loss': 2.2398, 'grad_norm': 2.3807528018951416, 'learning_rate': 3.361344537815127e-05, 'num_tokens': 50543.0, 'mean_token_accuracy': 0.5878042578697205, 'epoch': 0.07}
{'loss': 2.4007, 'grad_norm': 3.2528810501098633, 'learning_rate': 3.403361344537815e-05, 'num_tokens': 51117.0, 'mean_token_accuracy': 0.5666080713272095, 'epoch': 0.07}
{'loss': 2.4495, 'grad_norm': 2.63558292388916, 'learning_rate': 3.445378151260504e-05, 'num_tokens': 51577.0, 'mean_token_accuracy': 0.5645605027675629, 'epoch': 0.07}
{'loss': 1.8074, 'grad_norm': 1.7005914449691772, 'learning_rate': 3.487394957983193e-05, 'num_tokens': 52455.0, 'mean_token_accuracy': 0.6283905953168869, 'epoch': 0.07}
{'loss': 2.2467, 'grad_norm': 2.5923869609832764, 'learning_rate': 3.529411764705883e-05, 'num_tokens': 53113.0, 'mean_token_accuracy': 0.5689494907855988, 'epoch': 0.07}
{'loss': 2.1318, 'grad_norm': 2.1411826610565186, 'learning_rate': 3.571428571428572e-05, 'num_tokens': 53743.0, 'mean_token_accuracy': 0.6240965723991394, 'epoch': 0.07}
{'loss': 2.3609, 'grad_norm': 2.5137827396392822, 'learning_rate': 3.613445378151261e-05, 'num_tokens': 54355.0, 'mean_token_accuracy': 0.569026529788971, 'epoch': 0.07}
{'loss': 2.1617, 'grad_norm': 2.465170383453369, 'learning_rate': 3.6554621848739496e-05, 'num_tokens': 54924.0, 'mean_token_accuracy': 0.5920930355787277, 'epoch': 0.07}
{'loss': 2.2541, 'grad_norm': 2.523691415786743, 'learning_rate': 3.697478991596639e-05, 'num_tokens': 55615.0, 'mean_token_accuracy': 0.5503721237182617, 'epoch': 0.08}
{'loss': 2.1464, 'grad_norm': 3.331399440765381, 'learning_rate': 3.739495798319328e-05, 'num_tokens': 56093.0, 'mean_token_accuracy': 0.5759137198328972, 'epoch': 0.08}
{'loss': 1.8517, 'grad_norm': 2.1454906463623047, 'learning_rate': 3.7815126050420166e-05, 'num_tokens': 56899.0, 'mean_token_accuracy': 0.615086242556572, 'epoch': 0.08}
{'loss': 2.3151, 'grad_norm': 3.081897497177124, 'learning_rate': 3.8235294117647055e-05, 'num_tokens': 57565.0, 'mean_token_accuracy': 0.5874751955270767, 'epoch': 0.08}
{'loss': 2.1754, 'grad_norm': 3.0799901485443115, 'learning_rate': 3.865546218487395e-05, 'num_tokens': 57986.0, 'mean_token_accuracy': 0.6015384644269943, 'epoch': 0.08}
{'loss': 2.0206, 'grad_norm': 2.7323169708251953, 'learning_rate': 3.907563025210084e-05, 'num_tokens': 58975.0, 'mean_token_accuracy': 0.6098678261041641, 'epoch': 0.08}
{'loss': 2.3908, 'grad_norm': 5.280187606811523, 'learning_rate': 3.949579831932773e-05, 'num_tokens': 59389.0, 'mean_token_accuracy': 0.5773238316178322, 'epoch': 0.08}
{'loss': 2.1114, 'grad_norm': 2.3430986404418945, 'learning_rate': 3.991596638655463e-05, 'num_tokens': 60044.0, 'mean_token_accuracy': 0.5997656136751175, 'epoch': 0.08}
{'loss': 2.1523, 'grad_norm': 2.558238983154297, 'learning_rate': 4.033613445378152e-05, 'num_tokens': 60737.0, 'mean_token_accuracy': 0.5847454071044922, 'epoch': 0.08}
{'loss': 1.6724, 'grad_norm': 1.9326622486114502, 'learning_rate': 4.075630252100841e-05, 'num_tokens': 61578.0, 'mean_token_accuracy': 0.6544011533260345, 'epoch': 0.08}
{'loss': 2.066, 'grad_norm': 3.1594276428222656, 'learning_rate': 4.11764705882353e-05, 'num_tokens': 62198.0, 'mean_token_accuracy': 0.5939925163984299, 'epoch': 0.08}
{'loss': 1.8596, 'grad_norm': 2.915006637573242, 'learning_rate': 4.159663865546219e-05, 'num_tokens': 62677.0, 'mean_token_accuracy': 0.6208552271127701, 'epoch': 0.08}
{'loss': 2.2561, 'grad_norm': 3.489004135131836, 'learning_rate': 4.201680672268908e-05, 'num_tokens': 63057.0, 'mean_token_accuracy': 0.5878709256649017, 'epoch': 0.09}
{'loss': 1.8971, 'grad_norm': 2.4912755489349365, 'learning_rate': 4.2436974789915967e-05, 'num_tokens': 63734.0, 'mean_token_accuracy': 0.6314861178398132, 'epoch': 0.09}
{'loss': 2.4734, 'grad_norm': 3.6107285022735596, 'learning_rate': 4.2857142857142856e-05, 'num_tokens': 64175.0, 'mean_token_accuracy': 0.6137101054191589, 'epoch': 0.09}
{'loss': 2.117, 'grad_norm': 2.5774755477905273, 'learning_rate': 4.327731092436975e-05, 'num_tokens': 64976.0, 'mean_token_accuracy': 0.5749386101961136, 'epoch': 0.09}
{'loss': 1.7098, 'grad_norm': 2.740466594696045, 'learning_rate': 4.369747899159664e-05, 'num_tokens': 65568.0, 'mean_token_accuracy': 0.6532351672649384, 'epoch': 0.09}
{'loss': 2.0016, 'grad_norm': 2.9212636947631836, 'learning_rate': 4.411764705882353e-05, 'num_tokens': 66093.0, 'mean_token_accuracy': 0.6395940482616425, 'epoch': 0.09}
{'loss': 1.623, 'grad_norm': 2.7540130615234375, 'learning_rate': 4.453781512605042e-05, 'num_tokens': 66613.0, 'mean_token_accuracy': 0.6919558346271515, 'epoch': 0.09}
{'loss': 1.8784, 'grad_norm': 2.4216439723968506, 'learning_rate': 4.495798319327731e-05, 'num_tokens': 67690.0, 'mean_token_accuracy': 0.6256392151117325, 'epoch': 0.09}
{'loss': 2.0964, 'grad_norm': 2.5812995433807373, 'learning_rate': 4.53781512605042e-05, 'num_tokens': 68410.0, 'mean_token_accuracy': 0.5795628875494003, 'epoch': 0.09}
{'loss': 2.4078, 'grad_norm': 3.8169898986816406, 'learning_rate': 4.579831932773109e-05, 'num_tokens': 68843.0, 'mean_token_accuracy': 0.5771449208259583, 'epoch': 0.09}
{'loss': 1.9913, 'grad_norm': 4.623446464538574, 'learning_rate': 4.621848739495799e-05, 'num_tokens': 69322.0, 'mean_token_accuracy': 0.6406494379043579, 'epoch': 0.09}
{'loss': 1.8382, 'grad_norm': 2.7699508666992188, 'learning_rate': 4.663865546218488e-05, 'num_tokens': 70357.0, 'mean_token_accuracy': 0.6031346321105957, 'epoch': 0.09}
{'loss': 2.154, 'grad_norm': 4.4240031242370605, 'learning_rate': 4.705882352941177e-05, 'num_tokens': 70935.0, 'mean_token_accuracy': 0.6095517724752426, 'epoch': 0.1}
{'loss': 1.8882, 'grad_norm': 2.573134422302246, 'learning_rate': 4.747899159663866e-05, 'num_tokens': 71758.0, 'mean_token_accuracy': 0.6208282560110092, 'epoch': 0.1}
{'loss': 2.2288, 'grad_norm': 3.814577579498291, 'learning_rate': 4.7899159663865554e-05, 'num_tokens': 72277.0, 'mean_token_accuracy': 0.5733206272125244, 'epoch': 0.1}
{'loss': 1.7622, 'grad_norm': 2.6371121406555176, 'learning_rate': 4.831932773109244e-05, 'num_tokens': 72950.0, 'mean_token_accuracy': 0.6560428440570831, 'epoch': 0.1}
{'loss': 1.8559, 'grad_norm': 2.9005379676818848, 'learning_rate': 4.8739495798319326e-05, 'num_tokens': 73580.0, 'mean_token_accuracy': 0.6216470450162888, 'epoch': 0.1}
{'loss': 1.684, 'grad_norm': 2.8561084270477295, 'learning_rate': 4.9159663865546216e-05, 'num_tokens': 74246.0, 'mean_token_accuracy': 0.6806235015392303, 'epoch': 0.1}
{'loss': 1.9717, 'grad_norm': 2.7711942195892334, 'learning_rate': 4.957983193277311e-05, 'num_tokens': 74862.0, 'mean_token_accuracy': 0.6172593981027603, 'epoch': 0.1}
{'loss': 1.7429, 'grad_norm': 2.8482251167297363, 'learning_rate': 5e-05, 'num_tokens': 75538.0, 'mean_token_accuracy': 0.6543229520320892, 'epoch': 0.1}
{'loss': 1.9942, 'grad_norm': 3.2804791927337646, 'learning_rate': 4.999989061433581e-05, 'num_tokens': 75945.0, 'mean_token_accuracy': 0.6385059803724289, 'epoch': 0.1}
{'loss': 2.0817, 'grad_norm': 3.2274184226989746, 'learning_rate': 4.999956245830044e-05, 'num_tokens': 76731.0, 'mean_token_accuracy': 0.5995692759752274, 'epoch': 0.1}
{'loss': 2.0854, 'grad_norm': 2.869861125946045, 'learning_rate': 4.999901553476555e-05, 'num_tokens': 77251.0, 'mean_token_accuracy': 0.5632586926221848, 'epoch': 0.1}
{'loss': 1.863, 'grad_norm': 3.1550586223602295, 'learning_rate': 4.9998249848517185e-05, 'num_tokens': 77906.0, 'mean_token_accuracy': 0.6335256099700928, 'epoch': 0.11}
{'loss': 1.7841, 'grad_norm': 2.94490122795105, 'learning_rate': 4.9997265406255745e-05, 'num_tokens': 78589.0, 'mean_token_accuracy': 0.6459522992372513, 'epoch': 0.11}
{'loss': 1.8735, 'grad_norm': 3.0255610942840576, 'learning_rate': 4.999606221659595e-05, 'num_tokens': 79215.0, 'mean_token_accuracy': 0.6592604517936707, 'epoch': 0.11}
{'loss': 1.9965, 'grad_norm': 3.381284236907959, 'learning_rate': 4.999464029006673e-05, 'num_tokens': 79888.0, 'mean_token_accuracy': 0.6231595873832703, 'epoch': 0.11}
{'loss': 1.7882, 'grad_norm': 2.6043787002563477, 'learning_rate': 4.999299963911115e-05, 'num_tokens': 80608.0, 'mean_token_accuracy': 0.6153938323259354, 'epoch': 0.11}
{'loss': 2.0611, 'grad_norm': 3.344403028488159, 'learning_rate': 4.9991140278086316e-05, 'num_tokens': 81181.0, 'mean_token_accuracy': 0.6164678037166595, 'epoch': 0.11}
{'loss': 2.0602, 'grad_norm': 3.757880449295044, 'learning_rate': 4.9989062223263216e-05, 'num_tokens': 81702.0, 'mean_token_accuracy': 0.600956954061985, 'epoch': 0.11}
{'loss': 1.9239, 'grad_norm': 2.220916271209717, 'learning_rate': 4.998676549282661e-05, 'num_tokens': 82456.0, 'mean_token_accuracy': 0.5958539694547653, 'epoch': 0.11}
{'loss': 1.8771, 'grad_norm': 2.5745134353637695, 'learning_rate': 4.998425010687484e-05, 'num_tokens': 83063.0, 'mean_token_accuracy': 0.61233951151371, 'epoch': 0.11}
{'loss': 2.2213, 'grad_norm': 4.519650459289551, 'learning_rate': 4.998151608741969e-05, 'num_tokens': 83512.0, 'mean_token_accuracy': 0.5948225185275078, 'epoch': 0.11}
{'loss': 2.0454, 'grad_norm': 3.4530460834503174, 'learning_rate': 4.997856345838615e-05, 'num_tokens': 84091.0, 'mean_token_accuracy': 0.5687203407287598, 'epoch': 0.11}
{'loss': 1.9168, 'grad_norm': 3.9629745483398438, 'learning_rate': 4.9975392245612254e-05, 'num_tokens': 84463.0, 'mean_token_accuracy': 0.5986182317137718, 'epoch': 0.11}
{'loss': 2.0764, 'grad_norm': 3.0104644298553467, 'learning_rate': 4.99720024768488e-05, 'num_tokens': 84999.0, 'mean_token_accuracy': 0.6227176934480667, 'epoch': 0.12}
{'loss': 1.642, 'grad_norm': 2.0790586471557617, 'learning_rate': 4.996839418175918e-05, 'num_tokens': 85926.0, 'mean_token_accuracy': 0.6801931262016296, 'epoch': 0.12}
{'loss': 1.8138, 'grad_norm': 2.9190852642059326, 'learning_rate': 4.996456739191905e-05, 'num_tokens': 86602.0, 'mean_token_accuracy': 0.6448347121477127, 'epoch': 0.12}
{'loss': 2.1447, 'grad_norm': 2.6873323917388916, 'learning_rate': 4.996052214081608e-05, 'num_tokens': 87103.0, 'mean_token_accuracy': 0.6135552078485489, 'epoch': 0.12}
{'loss': 2.275, 'grad_norm': 4.0764689445495605, 'learning_rate': 4.995625846384966e-05, 'num_tokens': 87590.0, 'mean_token_accuracy': 0.5922492295503616, 'epoch': 0.12}
{'loss': 1.7891, 'grad_norm': 2.799720287322998, 'learning_rate': 4.995177639833062e-05, 'num_tokens': 88336.0, 'mean_token_accuracy': 0.6401186883449554, 'epoch': 0.12}
{'loss': 1.7943, 'grad_norm': 2.367022752761841, 'learning_rate': 4.994707598348085e-05, 'num_tokens': 89251.0, 'mean_token_accuracy': 0.6604063510894775, 'epoch': 0.12}
{'loss': 1.9791, 'grad_norm': 2.944849967956543, 'learning_rate': 4.994215726043298e-05, 'num_tokens': 89941.0, 'mean_token_accuracy': 0.6484388262033463, 'epoch': 0.12}
